4.340000000000000000e+02,1.231097886625467409e-02,1.300068665598534982e-03,1.101701380941481553e-03,1.471274891279468998e-02
4.350000000000000000e+02,1.375448233768215497e-02,1.638818951705195773e-03,1.104753185320820957e-03,1.649805447470817019e-02
4.360000000000000000e+02,1.593194476234073564e-02,1.738002594033722596e-03,9.155413138017853055e-04,1.858548867017624506e-02
4.370000000000000000e+02,1.841000991836423337e-02,1.734950789654382975e-03,6.469825284199281958e-04,2.079194323643854259e-02
4.380000000000000000e+02,2.135042343785763241e-02,1.683070115205615499e-03,4.715037766079194269e-04,2.350499732967116506e-02
4.390000000000000000e+02,2.654459449149309744e-02,1.387045090409704841e-03,7.598992904554817927e-04,2.869153887235828190e-02
4.400000000000000000e+02,3.174181734950789341e-02,1.089494163424124589e-03,1.048294804303044267e-03,3.387960631723506422e-02
4.410000000000000000e+02,4.034485389486534845e-02,1.081864652475776406e-03,1.071183337148088818e-03,4.249790188448921563e-02
4.420000000000000000e+02,5.088731212329290071e-02,1.234454871442740298e-03,9.414816510261692604e-04,5.306324864576181244e-02
4.430000000000000000e+02,6.247196154726481626e-02,1.422140840772106573e-03,8.499275196459907299e-04,6.474402990768290955e-02
4.440000000000000000e+02,8.261692225528344258e-02,1.892118715190356298e-03,1.080338750286106595e-03,8.558937972075990330e-02
4.450000000000000000e+02,1.027603570611123757e-01,2.362096589608606023e-03,1.310749980926222569e-03,1.064332036316472108e-01
4.460000000000000000e+02,1.300114442664225267e-01,2.749675745784695320e-03,1.318379491874570753e-03,1.340794995040817950e-01
4.470000000000000000e+02,1.623239490348668546e-01,3.079270618753337900e-03,1.168841077286945831e-03,1.665720607309071621e-01
4.480000000000000000e+02,1.957305256733043175e-01,3.410391393911650290e-03,1.014724956130311911e-03,2.001556420233462641e-01
4.490000000000000000e+02,2.450797283894102507e-01,3.775082017242694602e-03,8.194094758525978864e-04,2.496742198825055437e-01
4.500000000000000000e+02,2.944289311055161562e-01,4.138246738384069104e-03,6.210421911955443493e-04,2.991882200350957643e-01
4.510000000000000000e+02,3.522392614633402252e-01,4.954604409857328237e-03,4.516670481422140624e-04,3.576455329213397705e-01
4.520000000000000000e+02,4.170000762951094342e-01,6.141756313420309622e-03,3.006027313649194924e-04,4.234424353398946184e-01
4.530000000000000000e+02,4.813824673838406620e-01,7.306019684138246456e-03,1.632715342946517508e-04,4.888517586022735339e-01
4.540000000000000000e+02,5.362172884718089394e-01,7.887388418402380835e-03,3.784237430380713030e-04,5.444831006332494505e-01
4.550000000000000000e+02,5.910505836575876693e-01,8.465705348287175594e-03,5.935759517814908010e-04,6.001098649576562805e-01
4.560000000000000000e+02,6.418097199969481359e-01,8.973830777447164286e-03,7.171740291447318769e-04,6.515007248035400433e-01
4.570000000000000000e+02,6.889860379949646063e-01,9.414816510261693472e-03,7.629510948348209795e-04,6.991638056000610835e-01
4.580000000000000000e+02,7.352803845273517824e-01,9.852750438696879567e-03,8.087281605249102990e-04,7.459418631265736233e-01
4.590000000000000000e+02,7.533073929961089377e-01,1.014877546349278979e-02,8.712901503013657963e-04,7.643274586099031431e-01
4.600000000000000000e+02,7.713328755626764899e-01,1.044480048828870002e-02,9.338521400778208598e-04,7.827115281910429490e-01
4.610000000000000000e+02,7.772045471885251633e-01,1.062485694666971854e-02,8.468757152666513263e-04,7.886762798504615146e-01
4.620000000000000000e+02,7.724330510414282314e-01,1.070267795834286932e-02,6.301976043335622349e-04,7.837659266041047124e-01
4.630000000000000000e+02,7.666056305790798220e-01,1.076218814373998585e-02,4.226749065384908664e-04,7.777904936293582594e-01
4.640000000000000000e+02,7.359227893492027439e-01,1.039139391165026446e-02,4.592965590905623004e-04,7.467734798199435753e-01
4.650000000000000000e+02,7.052399481193255548e-01,1.001907377737087067e-02,4.943923094529640867e-04,7.157534142061493521e-01
4.660000000000000000e+02,6.652429999237048364e-01,9.492637521934844252e-03,5.859464408331426172e-04,6.753215838864727871e-01
4.670000000000000000e+02,6.177187762264438886e-01,8.841077286945907276e-03,7.202258335240710636e-04,6.272800793469138769e-01
4.680000000000000000e+02,5.702235446707866195e-01,8.201724269474327048e-03,8.300907911802854738e-04,5.792553597314411551e-01
4.690000000000000000e+02,5.230914778362706352e-01,7.753109025711452280e-03,5.920500495918210992e-04,5.314366369115739452e-01
4.700000000000000000e+02,4.759594110017548174e-01,7.301441977569237893e-03,3.555352101930266432e-04,4.836163881895170769e-01
4.710000000000000000e+02,4.301716639963378275e-01,7.026779583428701542e-03,2.334630350194552421e-04,4.374319066147859814e-01
4.720000000000000000e+02,3.853086137178606818e-01,6.871137560082398246e-03,1.937895780880445401e-04,3.923735408560311000e-01
4.730000000000000000e+02,3.415167467765315990e-01,6.672770275425345468e-03,1.800564583810177930e-04,3.483695735103379820e-01
4.740000000000000000e+02,3.056946669718471621e-01,6.146334019989318186e-03,3.540093080033569414e-04,3.121950102998398147e-01
4.750000000000000000e+02,2.698725871671626142e-01,5.622949568932630524e-03,5.264362554360266320e-04,2.760219729915312503e-01
4.760000000000000000e+02,2.398001068131532798e-01,5.278095674067291576e-03,7.705806057831693801e-04,2.458487830930037310e-01
4.770000000000000000e+02,2.128343633173113703e-01,5.029373617151140265e-03,1.049820706492713860e-03,2.189135576409552142e-01
4.780000000000000000e+02,1.875410086213473992e-01,4.806591897459373125e-03,1.228351262684062141e-03,1.935759517814908404e-01
4.790000000000000000e+02,1.695979247730220185e-01,4.698252841992827875e-03,9.643701838712138118e-04,1.752605477988860572e-01
4.800000000000000000e+02,1.516563668268864074e-01,4.589913786526283491e-03,6.988632028686961057e-04,1.569451438162813850e-01
4.810000000000000000e+02,1.381231403067063601e-01,4.887464713511864393e-03,7.766842145418477537e-04,1.437872892347600851e-01
4.820000000000000000e+02,1.262516212710765029e-01,5.336079957274738293e-03,9.842069123369191763e-04,1.325719081406881439e-01
4.830000000000000000e+02,1.151079575799191373e-01,5.741969939726863578e-03,1.135271229114213909e-03,1.219851987487602096e-01
4.840000000000000000e+02,1.059113450827802033e-01,6.033417257953765239e-03,1.130693522545204912e-03,1.130754558632791756e-01
4.850000000000000000e+02,9.671473258564126929e-02,6.323338673990997090e-03,1.127641718165865725e-03,1.041657129777981416e-01
4.860000000000000000e+02,8.914015411612115358e-02,6.793316548409247466e-03,1.109330891889829737e-03,9.704280155642022732e-02
4.870000000000000000e+02,8.191348134584573726e-02,7.304493781948576646e-03,1.089494163424124373e-03,9.030746929121842570e-02
4.880000000000000000e+02,7.569848172732128455e-02,7.934691386282138881e-03,1.060502021820401231e-03,8.469367513542382098e-02
4.890000000000000000e+02,7.114366369115739108e-02,8.764782177462425439e-03,1.020828564888990502e-03,8.092927443350879380e-02
4.900000000000000000e+02,6.658884565499351149e-02,9.593347066453041319e-03,9.811551079575799895e-04,7.716334782940413584e-02
4.910000000000000000e+02,6.158541237506675453e-02,1.073319600213626379e-02,1.156633859769588867e-03,7.347524223697261825e-02
4.920000000000000000e+02,5.654993514915693936e-02,1.189135576409552225e-02,1.345845731288624302e-03,6.978713664454108678e-02
4.930000000000000000e+02,5.182116426337071702e-02,1.324483100633249387e-02,1.393148699168383214e-03,6.645914396887159237e-02
4.940000000000000000e+02,4.738994430457007384e-02,1.479209582665751144e-02,1.304646372167543979e-03,6.348668650339513164e-02
4.950000000000000000e+02,4.300450141145952671e-02,1.641870756084535046e-02,1.231403067063401111e-03,6.065461203936828305e-02
4.960000000000000000e+02,3.916533150225070398e-02,1.906462195773250823e-02,1.382467383840695627e-03,5.961242084382390588e-02
4.970000000000000000e+02,3.532463569085221577e-02,2.171206225680933841e-02,1.535057602807659953e-03,5.857175555046921500e-02
4.980000000000000000e+02,3.209430075532157534e-02,2.503547722590981559e-02,1.741054398413061782e-03,5.887083237964445270e-02
4.990000000000000000e+02,2.919661249713893444e-02,2.872816052491035735e-02,1.974517433432517160e-03,5.989929045548180592e-02
5.000000000000000000e+02,2.640726329442283013e-02,3.294728007934691338e-02,2.177462424658579369e-03,6.153200579842832418e-02
5.010000000000000000e+02,2.398260471503776969e-02,3.893339436942092058e-02,2.273594262607766571e-03,6.518959334706646291e-02
5.020000000000000000e+02,2.155947203784237473e-02,4.491798275730525536e-02,2.372777904936293827e-03,6.885023270008393259e-02
5.030000000000000000e+02,1.971007858396276943e-02,5.386739909971770962e-02,2.659647516594186491e-03,7.623712520027466077e-02
5.040000000000000000e+02,1.799038681620508326e-02,6.349126420996413500e-02,2.987716487373159695e-03,8.446936751354237882e-02
5.050000000000000000e+02,1.640497444113832304e-02,7.482566567483024678e-02,3.196765087357900277e-03,9.442740520332647269e-02
5.060000000000000000e+02,1.501487754634927944e-02,8.866712443732355231e-02,3.225757228961623202e-03,1.069077592126344567e-01
5.070000000000000000e+02,1.362630655374990479e-02,1.025146868085755752e-01,3.256275272755016804e-03,1.193972686350804890e-01
5.080000000000000000e+02,1.250324254215304763e-02,1.214358739604791265e-01,3.688105592431525394e-03,1.376272220950637004e-01
5.090000000000000000e+02,1.138170443274586115e-02,1.403570611123826917e-01,4.118410009918364173e-03,1.558571755550469118e-01
5.100000000000000000e+02,1.033340962844281688e-02,1.619226367589837456e-01,4.675364309147783323e-03,1.769314106965743372e-01
5.110000000000000000e+02,9.329365987640192773e-03,1.852368963149461922e-01,5.313191424429693742e-03,1.998794537270160709e-01
5.120000000000000000e+02,8.465705348287173859e-03,2.095338368810559238e-01,5.967803463797970338e-03,2.239673456931410567e-01
5.130000000000000000e+02,8.128480964370183096e-03,2.375814450293736446e-01,6.677347981994354031e-03,2.523872739757381800e-01
5.140000000000000000e+02,7.789730678263522522e-03,2.656290531776912545e-01,7.389944304570076478e-03,2.808087281605248231e-01
5.150000000000000000e+02,7.837033646143281435e-03,2.975097276264591084e-01,8.065918974593728683e-03,3.134126802471961515e-01
5.160000000000000000e+02,7.969787136644541914e-03,3.302403295948729833e-01,8.732738231479362026e-03,3.469428549629968717e-01
5.170000000000000000e+02,7.789730678263522522e-03,3.628961623559929794e-01,9.575036240177005331e-03,3.802609292744335012e-01
5.180000000000000000e+02,7.208361943999389877e-03,3.954589150835431388e-01,1.064316777294575279e-02,4.133104448004882858e-01
5.190000000000000000e+02,6.654459449149309480e-03,4.276234073395895341e-01,1.167162584878309387e-02,4.459494926375219825e-01
5.200000000000000000e+02,6.578164339665827642e-03,4.531425955596246058e-01,1.203021286335546024e-02,4.717509727626459370e-01
5.210000000000000000e+02,6.500343327992675994e-03,4.786617837796597330e-01,1.239032578011749382e-02,4.975524528877698915e-01
5.220000000000000000e+02,6.440833142595560334e-03,5.007766842145418007e-01,1.293965056839856652e-02,5.201571679255359015e-01
5.230000000000000000e+02,6.390478370336461801e-03,5.213153276874952224e-01,1.357900358587014675e-02,5.412848096437018475e-01
5.240000000000000000e+02,6.407263294422827112e-03,5.390356298161287363e-01,1.410391393911650249e-02,5.595468070496680824e-01
5.250000000000000000e+02,6.573586633096818212e-03,5.506324864576179756e-01,1.437857633325703884e-02,5.715846494239718023e-01
5.260000000000000000e+02,6.739909971770809312e-03,5.622278171969177230e-01,1.465323872739757345e-02,5.836209658960860303e-01
5.270000000000000000e+02,6.340123598077363268e-03,5.621622034027617953e-01,1.427634088654917283e-02,5.827786678873883019e-01
5.280000000000000000e+02,5.909819180590523621e-03,5.615121690699625967e-01,1.386587319752803811e-02,5.812878614480812001e-01
5.290000000000000000e+02,5.584802014190890472e-03,5.582223239490349265e-01,1.393759060044251138e-02,5.777447165636683257e-01
5.300000000000000000e+02,5.333028152895399540e-03,5.531364919508660050e-01,1.433737697413595830e-02,5.728068970778973368e-01
5.310000000000000000e+02,5.116350041962310774e-03,5.463187609674219347e-01,1.462119478141451177e-02,5.660563057907987972e-01
5.320000000000000000e+02,5.014114595254444764e-03,5.341054398413062065e-01,1.454337376974135926e-02,5.536629282063020296e-01
5.330000000000000000e+02,4.913405050736247698e-03,5.218936446173799704e-01,1.446555275806820848e-02,5.412726024261843571e-01
5.340000000000000000e+02,4.728770885786220610e-03,5.038773174639505914e-01,1.355916685740444008e-02,5.221652552071412989e-01
5.350000000000000000e+02,4.536507209887846205e-03,4.851895933470664612e-01,1.255817502098115560e-02,5.022842755779354240e-01
5.360000000000000000e+02,4.272526131074998526e-03,4.631540398260471370e-01,1.198596169985503834e-02,4.794125276569771721e-01
5.370000000000000000e+02,3.952086671244373073e-03,4.384344243533989105e-01,1.175860227359426351e-02,4.541451132982375349e-01
5.380000000000000000e+02,3.595025558861676945e-03,4.150148775463492479e-01,1.149156939040207534e-02,4.301014724956129798e-01
5.390000000000000000e+02,3.118944075684749063e-03,3.962264438849469328e-01,1.108110170138094062e-02,4.104264896620126168e-01
5.400000000000000000e+02,2.639810788128481127e-03,3.774380102235446732e-01,1.067063401235980764e-02,3.907484550240329368e-01
5.410000000000000000e+02,2.565041580834668666e-03,3.579430838483252941e-01,9.897001602197299727e-03,3.704051270313572508e-01
5.420000000000000000e+02,2.540627145799954304e-03,3.383596551461051649e-01,9.077592126344702708e-03,3.499778744182497903e-01
5.430000000000000000e+02,2.417029068436713553e-03,3.200946059357595019e-01,8.451972228580148169e-03,3.309636072327763467e-01
5.440000000000000000e+02,2.217135881589990098e-03,3.028488593881132340e-01,7.978942549782559041e-03,3.130449378194857801e-01
5.450000000000000000e+02,2.090485999847410160e-03,2.862867170214389301e-01,7.660028992141604265e-03,2.960372320134279089e-01
5.460000000000000000e+02,2.194247348744945113e-03,2.718394750896467871e-01,7.824826428625926422e-03,2.818585488670176664e-01
5.470000000000000000e+02,2.296482795452811122e-03,2.573937590600442471e-01,7.991149767299917522e-03,2.676813916227969714e-01
5.480000000000000000e+02,2.304112306401159740e-03,2.448599984740978119e-01,7.739375906004424856e-03,2.549034866865033666e-01
5.490000000000000000e+02,2.305638208590829550e-03,2.324711985961699923e-01,7.457084000915541189e-03,2.422339208056763782e-01
5.500000000000000000e+02,2.290379186694132749e-03,2.215579461356526891e-01,7.222095063706416435e-03,2.310704203860532435e-01
5.510000000000000000e+02,2.265964751659418821e-03,2.115419241626611824e-01,7.019150072480353358e-03,2.208270389868009498e-01
5.520000000000000000e+02,2.084382391088731353e-03,2.018020904859998410e-01,6.933699549858854394e-03,2.108201724269474497e-01
5.530000000000000000e+02,1.571679255359731278e-03,1.926390478370336168e-01,7.104600595101854058e-03,2.013153276874951880e-01
5.540000000000000000e+02,1.068131532768749632e-03,1.835034714274815237e-01,7.264820325017165917e-03,1.918364232852674267e-01
5.550000000000000000e+02,1.071183337148088818e-03,1.754528114747844758e-01,6.820782787823300580e-03,1.833447775997558704e-01
5.560000000000000000e+02,1.074235141527428005e-03,1.674006256198977416e-01,6.378271152819104187e-03,1.748531319142442864e-01
5.570000000000000000e+02,1.106279087510490550e-03,1.596597238117036799e-01,6.280613412680246740e-03,1.670466163118944081e-01
5.580000000000000000e+02,1.147478446631570873e-03,1.520302128633554684e-01,6.308079652094300722e-03,1.594857709620813302e-01
5.590000000000000000e+02,9.887846189059281733e-04,1.444586861982147252e-01,6.312657358663310153e-03,1.517601281757839649e-01
5.600000000000000000e+02,5.722133211261158431e-04,1.369588769359884051e-01,6.280613412680246740e-03,1.438117036697947604e-01
5.610000000000000000e+02,2.365148393987945102e-04,1.296375982299534657e-01,6.178377965972381598e-03,1.360524910353246297e-01
5.620000000000000000e+02,3.082322423132677304e-04,1.232516975661860081e-01,5.722133211261158647e-03,1.292820630197604459e-01
5.630000000000000000e+02,3.784237430380711946e-04,1.168657969024185506e-01,5.265888456549934829e-03,1.225101091020065480e-01
5.640000000000000000e+02,3.021286335545891400e-04,1.107743953612573412e-01,5.452048523689630860e-03,1.165285725185015581e-01
5.650000000000000000e+02,2.075226977950713142e-04,1.047211413748378728e-01,5.719081406881819027e-03,1.106477454795147669e-01
5.660000000000000000e+02,3.570611123826962908e-04,9.923399710078585623e-02,6.012054627298389631e-03,1.056031128404669450e-01
5.670000000000000000e+02,6.576638437476157832e-04,9.409933623254750079e-02,6.323338673990997090e-03,1.010803387502861167e-01
5.680000000000000000e+02,5.462729839017318881e-04,8.920729381246662870e-02,6.448462653543908518e-03,9.620202944991226857e-02
5.690000000000000000e+02,0.000000000000000000e+00,8.475776302738993739e-02,6.239414053559167068e-03,9.099717708094910706e-02
5.700000000000000000e+02,0.000000000000000000e+00,8.027008468757153292e-02,6.074616617074844911e-03,8.634470130464637350e-02
5.710000000000000000e+02,0.000000000000000000e+00,7.540093080033569151e-02,6.335545891508353837e-03,8.173647669184404274e-02
5.720000000000000000e+02,0.000000000000000000e+00,7.053025101091020543e-02,6.598001068131532573e-03,7.712825207904173974e-02
5.730000000000000000e+02,1.480125123979553019e-04,6.620584420538642989e-02,7.107652399481192811e-03,7.346150911726558042e-02
5.740000000000000000e+02,5.920500495918210992e-04,6.198214694438086703e-02,7.666132600900282638e-03,7.024032959487297445e-02
5.750000000000000000e+02,5.096513313496603458e-04,5.772793163958190449e-02,7.907225146868085766e-03,6.614480811779965830e-02
5.760000000000000000e+02,7.171740291447327442e-05,5.345235370412756287e-02,7.937743190661478501e-03,6.146181429770351118e-02
5.770000000000000000e+02,0.000000000000000000e+00,4.966048676279850166e-02,8.160524910353246508e-03,5.782101167315174817e-02
5.780000000000000000e+02,3.326466773479819835e-04,4.673838406958114033e-02,8.728160524910353463e-03,5.579919127183947947e-02
5.790000000000000000e+02,6.378271152819104187e-04,4.381170366979476871e-02,9.277485313191424429e-03,5.372701609826810443e-02
5.800000000000000000e+02,2.700846875715266489e-04,4.085145342183565953e-02,9.713893339436941582e-03,5.083543144884412890e-02
5.810000000000000000e+02,0.000000000000000000e+00,3.789120317387655729e-02,1.014877546349278979e-02,4.803997863736934881e-02
5.820000000000000000e+02,2.441443503471427481e-04,3.516746776531624180e-02,1.145799954222934298e-02,4.686961165789272493e-02
5.830000000000000000e+02,6.668192568856336688e-04,3.246967269398031569e-02,1.287098496986343113e-02,4.600747692072938710e-02
5.840000000000000000e+02,7.141222247653925817e-04,3.036697947661554792e-02,1.436942092011901997e-02,4.545052262149995581e-02
5.850000000000000000e+02,5.752651255054551382e-04,2.855725947966735248e-02,1.591058213168536004e-02,4.504310673685817112e-02
5.860000000000000000e+02,4.776073853665980173e-04,2.702983138780804331e-02,1.770809491111619699e-02,4.521553368429083453e-02
5.870000000000000000e+02,4.287785152971694026e-04,2.584267948424505759e-02,1.981689173723964401e-02,4.608834973678187230e-02
5.880000000000000000e+02,3.356984817273212787e-04,2.451972228580148044e-02,2.224612802319371474e-02,4.710154879072251527e-02
5.890000000000000000e+02,1.052872510872053047e-04,2.276035706111238094e-02,2.568398565651941468e-02,4.854962996871900471e-02
5.900000000000000000e+02,0.000000000000000000e+00,2.103303578240634658e-02,2.915236133363851428e-02,5.018539711604486087e-02
5.910000000000000000e+02,1.434348058289463862e-04,2.019836728465705666e-02,3.349507896543831714e-02,5.383688105592432382e-02
5.920000000000000000e+02,3.921568627450980771e-04,1.936522468909743222e-02,3.783932249942778547e-02,5.759670405127031989e-02
