360,384.8,458.6
361,343.9,412.4
362,303.0,366.2
363,279.5,335.4
364,279.2,325.2
365,278.8,314.9
366,281.8,315.1
367,285.9,318.2
368,291.2,321.5
369,305.1,325.3
370,319.1,329.1
371,328.5,339.1
372,333.4,355.3
373,338.2,371.6
374,331.8,359.2
375,323.4,341.8
376,316.1,328.2
377,312.6,327.8
378,309.1,327.5
379,297.6,322.4
380,280.6,314.0
381,263.6,305.6
382,261.5,291.4
383,260.1,277.0
384,263.3,274.0
385,275.5,293.1
386,287.7,312.2
387,278.6,317.6
388,261.0,317.7
389,247.8,318.7
390,271.8,327.6
391,295.9,336.4
392,309.4,334.1
393,312.1,320.2
394,314.8,306.4
395,304.4,299.0
396,292.3,292.5
397,285.4,290.0
398,291.9,297.6
399,298.5,305.3
400,285.8,301.5
401,264.0,292.4
402,246.3,286.0
403,273.4,308.6
404,300.6,331.2
405,297.5,341.0
406,263.3,337.6
407,229.1,334.1
408,256.3,345.3
409,290.0,358.1
410,314.5,363.9
411,319.3,354.9
412,324.2,345.9
413,344.2,357.0
414,369.6,375.2
415,393.1,395.5
416,407.3,427.0
417,421.5,458.5
418,451.0,496.7
419,490.9,539.7
420,530.8,582.0
421,565.6,595.8
422,600.4,609.6
423,646.7,643.2
424,706.5,699.8
425,766.4,756.5
426,855.4,871.8
427,947.5,993.5
428,1047.0,1116.1
429,1160.0,1240.3
430,1273.1,1364.6
431,1476.1,1556.9
432,1702.1,1766.7
433,1978.8,2028.2
434,2407.8,2445.3
435,2836.7,2862.3
436,3305.4,3342.0
437,3790.5,3847.4
438,4317.8,4389.9
439,5051.1,5113.0
440,5784.3,5836.1
441,6761.1,6797.1
442,7876.4,7893.5
443,9041.9,9044.9
444,10619.7,10648.7
445,12197.4,12252.6
446,14018.7,14064.5
447,16013.4,16024.5
448,18053.8,18032.4
449,20758.5,20736.1
450,23463.3,23439.8
451,26543.3,26489.4
452,29931.5,29823.3
453,33286.2,33128.7
454,35795.2,35718.4
455,38304.3,38308.1
456,40564.9,40615.8
457,42606.9,42675.3
458,44591.6,44676.6
459,44740.5,44809.1
460,44889.5,44941.6
461,44339.5,44407.7
462,43177.5,43290.4
463,41968.4,42123.7
464,39649.9,39796.9
465,37331.5,37470.1
466,34919.7,35037.6
467,32432.6,32519.8
468,29992.7,30058.0
469,28180.3,28341.0
470,26368.0,26624.1
471,24867.1,25180.8
472,23581.1,23926.4
473,22322.5,22698.0
474,21267.8,21663.4
475,20213.0,20628.9
476,19114.6,19554.5
477,17992.5,18458.5
478,16894.9,17376.7
479,15905.2,16357.7
480,14915.6,15338.6
481,13974.9,14419.2
482,13052.6,13537.5
483,12161.2,12669.6
484,11352.3,11838.8
485,10543.4,11008.1
486,9948.4,10393.5
487,9399.6,9825.7
488,8938.7,9353.3
489,8622.3,9037.9
490,8306.0,8722.6
