3.600000000000000000e+02,1.115434500648508544e-03,1.422140840772106573e-03,2.388036926832990195e-03,4.925612268253605312e-03
3.610000000000000000e+02,1.493858243686579631e-03,2.052338445105668808e-03,2.232394903486686465e-03,5.778591592278935554e-03
3.620000000000000000e+02,1.870756084534981340e-03,2.681010147249561233e-03,2.076752880140382736e-03,6.628519111924925308e-03
3.630000000000000000e+02,1.841763942931258198e-03,2.476539253833829213e-03,1.733424887464713599e-03,6.051728084229801227e-03
3.640000000000000000e+02,1.275654230563820837e-03,1.159685664148928054e-03,1.139848935683222689e-03,3.575188830395971580e-03
3.650000000000000000e+02,7.095445181963835847e-04,0.000000000000000000e+00,5.462729839017318881e-04,1.255817502098115473e-03
3.660000000000000000e+02,5.828946364538033220e-04,3.967345693141067489e-05,8.865491721980619470e-04,1.509117265583275998e-03
3.670000000000000000e+02,5.798428320744639184e-04,6.652933546959639670e-04,1.487754634927901040e-03,2.732890821698329142e-03
3.680000000000000000e+02,6.561379415579461898e-04,1.319905394064240563e-03,1.948577096208132988e-03,3.924620431830319958e-03
3.690000000000000000e+02,1.229877164873731735e-03,2.148470283054856444e-03,1.507591363393606405e-03,4.885938811322194583e-03
3.700000000000000000e+02,1.803616388189516846e-03,2.978561074235141701e-03,1.066605630579079821e-03,5.848783093003738151e-03
3.710000000000000000e+02,1.899748226138704482e-03,2.816815442130159598e-03,1.010147249561303131e-03,5.726710917830167211e-03
3.720000000000000000e+02,1.509117265583276215e-03,1.632715342946517182e-03,1.351949340047303109e-03,4.493781948577095856e-03
3.730000000000000000e+02,1.116960402838178138e-03,4.516670481422140624e-04,1.693751430533302653e-03,3.262378881513695178e-03
3.740000000000000000e+02,7.644769970244907897e-04,5.096513313496606710e-04,1.972991531242847350e-03,3.247119859616998810e-03
3.750000000000000000e+02,4.150453955901425200e-04,7.782101167315175639e-04,2.241550316624704459e-03,3.434805828946364652e-03
3.760000000000000000e+02,2.639810788128482211e-04,1.159685664148927837e-03,2.304112306401159740e-03,3.727779049362935689e-03
3.770000000000000000e+02,8.102540627145798924e-04,1.937895780880445618e-03,1.638818951705195773e-03,4.386968795300221283e-03
3.780000000000000000e+02,1.358052948805981699e-03,2.717631799801632775e-03,9.735255970092314805e-04,5.049210345616846063e-03
3.790000000000000000e+02,1.200885023270008376e-03,2.507057297627222382e-03,9.033340962844282332e-04,4.611276417181659100e-03
