390,0.01770555626,0.06621019299,0.0041488555,0.02347945247,0.02172449086,0.008650674975,0.1184343491,0.006860963996,0.04317337376,0.002419557161
395,0.04089983547,0.1241357849,0.01183795995,0.05092762211,0.04958976285,0.02206197914,0.2016139605,0.01854710445,0.08615198555,0.00735344474
400,0.09338028493,0.2288008318,0.03356679739,0.1094761769,0.1117254732,0.05569391588,0.3404337543,0.04951516622,0.1699280187,0.02216781661
405,0.20600442,0.4080135188,0.09206277195,0.2281451832,0.2421660556,0.1361563488,0.5538827668,0.1274264189,0.3238296511,0.06471337977
410,0.398255157,0.6595863009,0.2128615269,0.4220512091,0.4592434714,0.2873649947,0.8246498551,0.2790165498,0.5536871407,0.156657153
415,0.6632379137,0.9456081646,0.417114579,0.6805924567,0.7465751712,0.5194094679,1.102188425,0.5172165338,0.8345683141,0.3269235444
420,0.9560977925,1.212422162,0.6794583537,0.9721212176,1.037280795,0.805168753,1.323062614,0.7979879285,1.117782629,0.5532444422
425,1.197639124,1.391821125,0.936878302,1.222769356,1.247842547,1.073517576,1.442125418,1.044310927,1.331731958,0.7913239491
430,1.433475147,1.552370204,1.206013973,1.466630992,1.449852705,1.346011048,1.544329102,1.292659198,1.527092467,1.038150298
435,1.630467667,1.668201995,1.475835569,1.654862833,1.622571154,1.589506025,1.613368303,1.535073226,1.673545258,1.329871239
440,1.801962334,1.759867832,1.727062786,1.815048123,1.772700975,1.807668392,1.663545034,1.756782692,1.79199727,1.609440927
445,1.81708388,1.715477488,1.831372499,1.840600021,1.746832869,1.880928501,1.585668983,1.808242224,1.772916954,1.774707837
450,1.763319408,1.60532894,1.867600047,1.809688397,1.646297703,1.887727858,1.458157566,1.778423625,1.693171688,1.874283771
455,1.596027486,1.424931029,1.748119154,1.652064358,1.46385265,1.74257825,1.282920405,1.623706231,1.515921476,1.800183308
460,1.4663276,1.293109066,1.639665145,1.511155616,1.342751412,1.612490281,1.156838998,1.51348585,1.376166822,1.725813937
465,1.383267023,1.202304341,1.579577058,1.385529909,1.306705338,1.501499475,1.101013961,1.476017146,1.27371418,1.693344327
470,1.215992024,1.044483786,1.409473416,1.182601687,1.192259779,1.293545262,0.9912373248,1.336903425,1.100668836,1.52274692
475,0.9773608218,0.8292487503,1.155613065,0.9329188868,0.9789179731,1.03108467,0.8031159586,1.100678694,0.8716262037,1.266097593
