605,26.6,90.4,12426.2,12529.2,22.2,133.8,11025.2,11098.9,56.3,117.6,7362.7,7581.5
606,0.4,83.2,14986.1,15103.2,34.0,106.3,13305.9,13398.6,55.9,98.4,8900.6,9074.9
607,-38.1,66.8,17855.3,17984.5,37.5,55.9,15846.3,15973.4,41.5,56.9,10637.1,10725.3
608,-46.2,60.1,20318.0,20458.4,35.5,49.1,17952.2,18151.6,28.5,53.2,12095.1,12159.9
609,-34.5,59.8,22514.6,22665.5,29.8,70.9,19773.4,20070.1,16.5,74.3,13370.9,13453.0
610,-12.8,49.6,23784.9,23958.1,37.5,83.7,20906.5,21180.2,16.0,82.6,14108.1,14212.3
611,21.1,27.4,23933.3,24143.3,61.5,85.6,21206.5,21311.5,29.5,75.4,14193.1,14325.0
612,41.4,18.2,23847.2,24083.6,78.6,87.5,21247.4,21253.1,39.5,75.2,14145.2,14303.4
613,30.7,38.4,23230.0,23469.1,80.4,89.4,20701.8,20765.6,41.3,91.0,13796.2,13977.8
614,23.1,56.7,22580.2,22818.3,79.6,86.4,20116.1,20235.2,46.0,98.4,13424.5,13624.1
615,30.3,65.3,21766.3,21985.6,65.3,58.6,19330.3,19490.7,65.4,63.4,12938.5,13130.0
616,38.8,73.3,20922.1,21122.0,52.0,31.8,18519.8,18718.4,83.3,29.7,12433.8,12618.7
617,82.5,60.2,19168.3,19338.0,68.9,32.9,16973.6,17116.1,54.7,36.9,11371.0,11597.2
618,126.3,47.2,17414.6,17554.0,85.7,34.1,15427.4,15513.8,26.1,44.1,10308.1,10575.6
619,68.5,39.9,17176.1,17293.7,55.1,19.9,15176.2,15294.8,4.4,30.7,10171.7,10404.6
620,0.1,33.3,17097.2,17193.9,19.5,4.2,15061.5,15221.6,-16.5,15.1,10132.9,10323.2
621,-30.5,27.9,18685.7,18835.5,-16.3,-14.1,16451.3,16638.1,-42.3,-10.3,11105.2,11287.7
622,-50.6,22.9,20736.5,20959.9,-52.1,-33.2,18258.2,18467.6,-69.5,-38.5,12357.6,12542.2
623,-31.1,17.5,25549.3,25752.8,-18.7,3.7,22559.6,22758.7,-45.7,-15.2,15255.5,15449.8
624,8.1,11.9,31738.8,31876.0,49.1,68.5,28104.4,28276.8,3.5,34.0,18973.5,19181.2
625,45.3,23.0,37970.8,38178.1,77.4,108.9,33680.8,33883.6,39.8,60.3,22729.9,23020.8
626,80.7,47.4,44236.3,44621.9,74.3,129.9,39282.2,39560.4,65.8,68.7,26516.6,26946.1
627,102.2,66.8,49321.3,49794.6,96.1,146.1,43849.9,44193.7,93.4,96.6,29655.1,30105.3
628,106.7,80.1,52990.2,53442.3,147.8,156.5,47177.9,47575.2,122.7,148.0,32015.9,32345.6
629,122.5,90.5,56261.6,56715.7,176.0,153.8,50126.6,50535.2,137.4,165.5,34047.3,34351.3
630,158.2,95.5,58818.7,59316.1,162.1,127.4,52393.6,52737.7,125.6,122.1,35486.7,35935.1
631,178.0,96.6,59964.4,60487.5,153.4,107.6,53423.9,53708.9,119.4,97.3,36098.9,36645.0
632,154.0,87.2,57225.3,57725.5,159.1,106.0,51049.8,51291.0,128.8,123.9,34434.1,34949.4
633,130.5,84.4,53600.4,54064.2,169.5,101.2,47868.7,48059.3,133.6,143.9,32226.8,32711.3
634,109.1,112.0,45984.2,46350.9,201.4,82.8,41051.4,41161.3,118.0,134.7,27575.3,28029.6
635,91.2,133.8,38527.7,38803.9,223.1,65.2,34375.0,34421.4,104.5,124.3,23027.8,23449.6
636,102.8,105.0,32461.0,32704.9,155.5,55.6,28927.0,29058.6,108.7,104.6,19385.0,19755.6
637,113.3,76.9,26416.3,26625.4,88.7,46.3,23500.1,23712.7,112.1,85.3,15754.3,16073.8
638,89.7,72.9,21067.0,21163.8,50.7,50.5,18746.3,18903.0,90.0,81.1,12505.1,12774.7
639,66.0,68.9,15717.6,15702.3,12.7,54.7,13992.4,14093.3,68.0,77.0,9255.9,9475.7
640,27.6,63.2,13194.3,13228.6,55.4,14.1,11709.4,11850.4,63.9,60.5,7795.4,7994.8
641,-11.3,57.4,10775.3,10865.2,101.0,-28.1,9517.6,9702.1,60.5,43.6,6401.0,6580.9
642,-6.1,47.2,10470.6,10593.9,47.4,-25.2,9269.0,9397.1,43.7,-1.9,6271.7,6402.7
643,3.8,36.5,10389.5,10543.7,-16.7,-17.5,9225.8,9286.9,25.5,-50.5,6276.2,6355.1
644,25.7,20.8,10249.2,10387.8,-19.6,35.9,9100.5,9200.7,29.4,-20.6,6158.3,6239.0
645,49.8,4.2,10098.5,10213.4,-11.8,97.4,8960.9,9118.8,37.1,23.0,6018.9,6110.9
646,36.0,17.1,9916.0,9993.1,17.9,74.5,8771.1,8926.8,29.8,43.7,5903.6,6030.0
647,12.9,37.3,9725.6,9761.6,53.0,30.9,8569.1,8707.9,18.8,58.7,5794.4,5960.6
648,4.8,48.5,9305.9,9341.0,76.3,-4.1,8240.8,8357.7,32.1,68.1,5573.9,5713.4
649,1.3,56.8,8814.6,8861.3,95.9,-36.5,7873.1,7966.5,52.9,75.7,5318.6,5410.8
650,17.8,34.3,7649.2,7772.3,44.4,-41.3,6895.0,6997.5,25.6,22.9,4604.9,4726.9
651,41.7,0.2,6230.7,6454.4,-33.8,-35.7,5687.6,5811.5,-19.9,-52.5,3719.0,3900.0
652,-3.7,-37.8,5126.1,5312.1,-65.4,-42.3,4671.1,4781.6,-61.0,-66.5,3045.6,3177.2
653,-79.0,-77.6,4157.1,4245.6,-76.8,-54.0,3737.1,3819.2,-100.2,-54.1,2463.9,2499.5
654,-92.2,-78.7,3559.7,3628.1,-40.2,-69.8,3175.5,3225.2,-62.9,-61.0,2101.1,2128.6
655,-75.6,-61.3,3140.3,3225.9,19.3,-87.6,2792.5,2807.9,11.2,-77.3,1843.2,1905.0
656,-25.1,-39.6,2788.3,2837.5,19.1,-55.5,2478.6,2489.1,34.6,-51.2,1648.0,1673.2
657,42.7,-15.6,2471.1,2456.4,-11.8,2.3,2200.4,2221.1,32.0,-3.3,1485.2,1437.3
658,53.2,4.2,2176.7,2132.7,4.1,29.5,1932.2,1972.2,24.6,30.4,1320.4,1284.8
659,32.8,21.9,1894.6,1840.0,45.4,40.2,1669.5,1733.5,14.7,56.4,1154.6,1177.3
660,4.5,22.2,1698.2,1663.5,57.8,12.2,1476.7,1516.0,0.9,51.6,1042.4,1051.3
661,-28.2,13.0,1548.7,1550.6,54.6,-36.9,1322.2,1310.0,-15.0,30.0,959.6,915.2
662,-10.7,24.7,1425.7,1433.1,42.1,-32.9,1256.0,1216.6,6.2,3.5,914.5,859.3
663,33.8,47.7,1317.1,1313.3,24.6,-0.4,1237.3,1183.9,47.3,-25.5,889.8,846.7
664,28.7,24.1,1226.9,1222.6,-8.3,-2.3,1162.6,1114.5,21.5,-29.4,781.7,779.6
665,-2.0,-23.7,1146.2,1147.0,-49.2,-22.2,1058.7,1026.1,-39.1,-20.3,630.5,684.4
666,-15.4,-50.8,1095.9,1102.1,-48.2,-42.9,995.9,996.2,-21.2,-14.8,608.6,659.7
667,-20.4,-67.9,1060.1,1072.0,-27.0,-64.0,952.9,994.5,34.6,-10.9,649.3,669.1
668,-46.7,-42.3,1036.3,1065.2,-45.5,-58.9,925.5,962.5,53.3,-11.7,649.4,679.4
669,-82.3,2.0,1017.8,1068.6,-81.4,-42.3,904.9,917.2,55.9,-14.5,631.9,690.2
670,-77.0,-8.4,1005.0,1045.7,-86.6,-27.6,909.7,890.1,28.4,-26.8,572.7,646.6
671,-56.1,-39.6,994.4,1012.8,-80.3,-13.7,924.2,869.9,-10.6,-42.7,497.5,582.3
672,-49.0,-72.5,926.8,935.8,-27.8,-5.4,825.4,806.1,-26.0,-7.8,490.8,545.3
673,-46.1,-105.8,841.0,844.9,39.5,1.1,690.6,728.5,-34.0,43.3,505.8,517.1
674,-91.0,-96.7,730.8,707.7,-7.2,-51.6,619.7,603.0,-67.6,-10.8,407.6,429.1
675,-147.8,-77.0,614.4,559.0,-82.4,-119.1,564.8,465.5,-107.6,-91.2,281.1,326.2
676,-53.7,-49.3,538.1,491.7,-94.5,-96.6,586.1,448.3,-72.4,-76.3,287.0,308.5
677,67.7,-20.2,469.0,439.0,-95.3,-57.9,621.0,452.8,-23.6,-44.2,316.8,306.1
678,58.9,-15.1,471.8,471.2,-62.8,-33.5,543.4,408.0,-32.3,-14.0,290.1,294.3
679,35.9,-12.6,482.4,512.6,-26.7,-10.7,453.5,357.9,-47.3,16.0,257.1,281.5
680,9.7,-3.2,478.2,448.5,40.2,36.0,425.3,343.4,10.4,59.3,305.8,311.9
681,-13.9,5.2,472.0,381.1,104.7,79.5,398.9,330.2,69.5,100.4,354.3,341.0
682,54.3,-26.1,417.7,347.5,39.8,-19.1,351.0,314.1,77.6,47.8,281.6,266.6
683,110.3,-53.8,364.9,315.7,-16.6,-101.8,307.2,297.6,83.4,1.8,214.7,200.1
684,56.8,-49.0,325.1,300.6,2.8,-42.6,298.4,276.8,68.6,14.4,199.7,203.1
685,6.3,-35.6,295.8,289.7,28.7,5.6,291.8,264.3,55.1,24.8,196.2,206.8
686,-30.3,17.3,314.5,298.9,84.2,3.6,294.5,289.3,47.4,25.1,244.9,213.6
687,-39.2,47.6,323.8,312.2,115.3,-12.2,296.8,301.2,43.1,21.8,275.6,220.2
688,28.1,15.5,307.3,336.7,78.8,-66.0,297.6,276.7,48.1,8.8,256.6,226.5
689,67.1,8.2,294.7,320.4,55.5,-85.1,286.4,260.5,45.4,8.9,228.1,237.7
690,55.3,45.4,289.2,231.0,55.7,-42.2,253.6,259.3,29.0,32.5,182.7,257.9
691,28.5,44.5,274.1,223.9,59.9,-19.3,220.1,250.7,35.3,41.6,162.6,253.5
692,-16.2,-1.9,247.5,314.9,69.0,-20.0,185.8,233.3,68.8,33.6,172.5,220.1
693,-17.3,1.4,217.9,321.6,67.9,-10.6,184.0,224.0,78.6,34.2,165.7,212.9
694,15.3,43.3,185.9,262.7,58.8,6.7,207.8,220.9,69.8,41.6,145.7,226.1
695,27.4,66.5,229.7,204.7,44.2,20.9,206.7,212.9,43.6,59.5,145.2,187.6
696,29.4,80.6,310.2,147.3,27.0,33.6,193.6,202.6,8.9,82.5,154.2,124.0
697,-15.5,-13.6,250.0,155.4,2.1,-24.6,178.9,172.5,9.2,20.5,132.3,79.6
698,-72.8,-136.4,152.6,180.8,-24.8,-101.4,163.7,137.1,18.7,-64.0,102.2,40.2
699,-88.0,-96.0,179.0,168.7,-15.5,-64.5,197.4,119.8,-52.6,-44.9,114.4,68.5
700,-92.1,-40.2,214.9,156.5,-5.7,-18.8,236.3,106.6,-123.8,-16.1,129.6,100.6
701,52.2,24.3,210.4,213.7,-56.3,-5.9,288.2,140.4,-36.9,12.1,125.7,82.5
702,151.1,68.2,208.4,257.1,-82.9,11.6,311.7,174.0,27.3,35.9,124.5,81.2
703,48.1,20.2,217.8,239.0,-2.9,49.6,209.2,206.3,-9.5,40.8,135.2,153.9
704,-20.7,-1.5,198.6,224.7,55.7,60.9,142.2,208.2,-23.9,43.8,149.1,196.6
705,-19.2,31.0,120.5,218.4,70.1,17.3,148.3,147.4,7.9,42.8,169.5,177.4
706,-14.8,13.3,119.4,183.7,34.1,14.5,150.1,114.5,24.6,27.8,159.4,147.4
707,-7.4,-59.4,203.0,117.6,-57.2,56.3,147.1,112.4,24.7,-2.5,115.7,105.5
708,-21.3,-86.2,164.5,108.1,-32.2,16.8,91.9,127.6,-11.5,9.0,81.0,97.6
709,-47.6,-86.6,55.6,131.2,60.1,-69.7,6.6,152.7,-68.6,44.7,51.5,109.3
710,-56.7,-54.7,41.7,171.7,41.7,-51.8,46.6,180.2,-39.5,60.0,78.9,132.5
711,-61.3,-14.6,52.1,216.6,-5.1,-7.2,118.7,208.3,11.6,70.1,120.7,158.7
712,38.1,-40.2,92.7,149.3,-39.2,-29.8,145.7,155.0,-15.7,69.5,121.5,116.7
713,113.4,-67.9,120.1,90.3,-65.4,-41.0,155.0,106.1,-40.0,61.4,116.2,73.0
714,19.5,-94.1,61.7,104.8,-47.6,30.6,67.0,101.5,-29.2,10.5,83.7,33.0
715,-38.3,-90.6,42.4,140.5,-18.1,47.5,37.9,105.1,-6.3,-5.4,61.5,23.7
716,-20.8,-25.3,104.8,220.3,35.9,-50.0,131.8,125.6,41.4,51.9,60.8,78.4
717,-23.4,-6.4,89.3,233.9,32.8,-66.3,148.2,102.7,21.4,23.0,46.9,123.1
718,-45.3,-31.5,-0.3,184.5,-24.7,-5.6,90.9,38.6,-63.1,-87.8,20.6,158.3
719,-11.9,-20.2,-1.7,130.9,13.3,55.2,107.3,57.0,-56.5,-42.8,40.5,115.5
720,44.2,6.2,33.3,75.6,90.7,116.1,154.0,109.5,-12.3,66.5,79.5,40.3
721,-51.3,-64.7,24.7,33.2,40.1,12.6,89.6,92.4,-64.7,24.7,85.4,18.9
722,-148.2,-129.0,11.4,-3.1,-21.6,-87.4,29.6,66.7,-118.3,-28.8,86.2,6.4
723,-141.3,-69.9,-4.4,-2.5,-70.0,-36.9,85.6,28.4,-108.3,-56.0,74.0,20.7
724,-95.3,-42.6,-11.4,31.6,-82.3,13.1,143.9,27.1,-77.4,-62.6,63.7,34.0
725,29.5,-79.5,-0.9,133.3,-21.5,62.6,206.7,100.6,-4.3,-27.7,57.6,45.3
726,60.1,-60.7,34.8,179.7,21.6,70.5,225.1,160.6,6.7,13.3,79.3,110.2
727,14.3,3.2,90.8,181.2,50.5,44.8,207.6,209.8,-32.4,59.2,123.6,218.6
728,-34.1,9.6,37.8,89.1,-15.0,-10.9,156.7,138.3,-34.5,2.5,76.9,164.9
729,-82.2,-1.4,-45.0,-27.0,-106.1,-73.7,96.1,33.9,-26.9,-82.6,5.5,66.5
730,-55.4,-101.8,-47.8,39.6,-105.4,-39.4,18.4,18.4,-74.2,-113.7,-3.1,50.7
731,-6.4,-155.3,-37.7,84.4,-111.3,-13.1,-25.3,18.5,-100.5,-109.6,-9.2,25.0
732,108.2,-71.0,10.5,65.0,-136.7,-10.6,31.5,64.2,-64.7,-1.7,-8.0,-30.3
733,80.7,-14.7,35.6,62.3,-78.5,-39.2,93.3,83.2,-2.3,43.2,30.2,-22.6
734,-89.1,13.5,37.5,76.3,63.3,-99.2,160.1,75.5,86.8,25.0,105.4,48.0
735,4.0,38.5,89.8,97.7,99.6,-38.0,163.0,118.5,100.5,30.0,165.0,105.8
736,181.6,61.9,158.6,121.1,100.2,61.5,145.0,177.3,89.1,43.0,218.3,158.5
737,202.1,45.4,218.0,120.9,15.2,49.2,139.7,161.9,60.5,85.6,158.2,140.8
738,170.5,13.8,229.3,94.6,-39.7,15.9,123.0,136.1,12.3,88.7,92.5,109.6
739,3.2,-57.2,115.2,0.2,-16.4,-72.1,76.0,83.2,-87.0,-11.2,12.2,43.4
740,-34.6,-31.5,73.3,-0.4,-55.1,-87.4,90.5,87.2,-98.6,-39.9,12.9,53.8
741,33.5,73.4,90.6,75.8,-144.4,-43.2,155.3,137.8,-38.5,-10.3,79.9,126.8
742,49.6,36.7,144.5,124.7,-67.4,0.8,106.5,161.6,12.3,104.8,56.4,126.7
743,38.8,-29.0,187.2,157.3,26.5,30.3,47.0,175.6,58.7,208.1,19.5,100.5
744,-98.9,-90.6,81.6,107.2,-19.7,-53.8,88.0,155.6,86.7,79.6,25.2,-11.3
745,-193.1,-114.5,3.1,41.7,-90.4,-132.2,68.5,80.9,55.3,-38.5,-4.5,-39.2
746,-223.1,-82.7,-35.3,-46.8,-197.1,-202.3,-40.3,-74.3,-63.8,-141.3,-86.1,56.6
747,-74.8,-15.1,17.0,33.0,-118.3,-120.7,-2.8,-56.8,-52.5,-125.6,-59.6,31.2
748,148.0,67.5,107.8,183.7,38.3,24.9,96.6,34.2,14.2,-59.2,12.7,-44.9
749,109.6,88.6,185.8,175.9,-14.7,63.7,96.6,137.5,73.4,41.9,40.8,47.2
750,62.1,98.8,243.3,173.6,-48.1,73.4,101.9,189.0,84.9,108.9,88.3,131.3
751,-5.0,85.3,256.2,182.9,-38.7,20.2,118.8,128.5,-7.3,101.5,178.2,197.8
752,-32.0,31.9,195.5,145.8,-61.9,48.4,117.7,99.0,-6.4,61.7,181.9,183.9
753,-35.7,-44.9,91.8,81.7,-104.0,124.0,106.2,87.6,48.9,3.0,135.6,123.3
754,17.2,-59.1,129.0,98.6,41.4,87.8,85.2,60.7,0.7,55.2,90.1,265.7
755,51.8,-13.1,194.6,137.1,147.2,52.4,88.7,71.4,-1.7,120.7,84.1,354.0
756,33.2,177.3,315.3,220.5,130.9,32.7,155.3,178.7,123.9,206.3,177.7,281.3
757,9.3,138.3,261.4,196.7,26.2,27.1,186.2,161.2,150.8,136.0,129.6,172.0
758,-17.9,-41.7,100.2,107.0,-132.9,30.2,195.1,67.0,117.3,-30.2,-5.6,40.2
759,16.2,18.3,127.3,133.0,18.4,74.4,174.0,99.1,61.5,68.4,108.5,108.1
760,3.1,67.1,135.2,145.1,90.3,70.7,128.2,92.6,26.2,110.5,159.6,157.6
761,-120.9,69.4,83.5,115.9,-43.3,-44.1,29.8,-11.3,38.6,2.7,47.2,148.2
762,-116.6,16.9,57.4,133.0,-73.9,-4.7,72.2,17.6,92.4,-45.7,-18.5,152.9
763,-46.7,-59.4,48.6,172.6,-49.4,111.3,184.7,114.4,163.0,-57.3,-56.3,165.4
764,41.5,26.0,215.1,173.5,92.4,161.7,243.6,230.9,58.7,202.2,74.2,205.5
765,62.5,41.4,263.0,191.3,125.5,130.8,233.7,229.0,11.8,280.9,136.1,207.3
766,-21.3,-52.3,125.9,235.6,-11.0,-26.7,116.4,42.2,54.7,77.4,90.9,149.5
767,-99.5,-30.3,39.1,161.6,-135.8,-102.6,16.8,20.9,-68.4,-10.5,-1.5,112.0
768,-141.5,26.2,-3.5,82.5,-213.9,-119.3,-44.2,59.3,-193.0,-46.9,-83.3,87.2
769,23.6,73.6,126.1,192.5,-33.6,67.7,93.2,148.1,-19.1,10.9,-13.4,101.0
770,30.8,83.9,181.1,239.7,37.3,86.7,127.9,174.5,40.9,11.5,5.0,108.9
771,-103.0,60.9,169.5,230.9,10.7,-44.3,70.9,145.3,-0.9,-39.1,-22.6,111.7
772,-15.0,62.2,129.9,179.5,10.1,-56.8,140.6,215.1,24.8,1.4,-14.8,147.6
773,71.6,53.1,101.2,118.8,-2.6,-52.2,212.4,266.2,29.9,11.4,-10.0,155.0
774,113.5,17.2,101.0,46.1,-46.6,-33.1,265.2,258.8,-21.9,-61.2,-18.2,94.6
775,14.1,-44.9,214.4,23.1,23.1,-53.4,228.3,193.9,-21.7,-31.0,26.1,95.4
776,-112.8,-91.1,352.3,41.2,122.9,-57.8,164.9,118.2,-4.7,48.5,96.7,149.3
777,-60.4,34.8,361.8,203.7,132.3,143.2,154.5,117.8,-8.6,192.5,207.1,398.5
778,54.2,86.1,360.1,302.2,133.0,171.2,202.3,156.0,-17.3,205.7,261.6,437.9
779,220.3,75.7,349.1,348.0,126.7,56.4,298.2,226.1,-29.9,111.0,269.9,304.0
780,69.6,23.0,199.1,125.0,-13.6,55.5,171.2,217.7,-25.4,78.8,156.8,146.5
