390,-57.4,-31.9,-25.9,53.7,33.6,-77.4,-62.3,1.9,-10.8,37.7,-56.6,9.8,13.1,-11.7,-1.5,-48.9,-3.3,25.8,95.2,95.4
391,-49.5,-52.6,-12.7,89.6,44.4,-75.7,-55.1,24.3,-8.9,74.0,-67.4,-7.0,25.7,6.0,23.9,-33.6,9.7,23.4,108.0,132.8
392,-38.0,-56.0,13.8,92.1,51.1,-49.2,-51.1,24.7,0.5,82.9,-64.4,-6.1,22.6,23.5,35.8,-17.6,19.9,37.1,109.8,153.5
393,-22.9,-41.8,53.9,60.3,53.3,3.0,-50.5,2.1,17.7,63.4,-47.2,13.0,3.3,40.7,33.7,-0.8,27.2,67.5,100.0,157.0
394,-7.7,-27.5,94.1,28.4,55.6,55.2,-49.9,-20.5,34.8,43.8,-30.0,32.2,-16.0,58.0,31.6,15.9,34.5,97.8,90.2,160.5
395,-2.1,-15.9,64.0,32.0,44.8,30.8,-44.8,-15.6,26.3,18.4,-1.3,14.8,-9.0,51.7,35.0,2.0,17.8,79.9,105.0,160.9
396,2.3,-4.7,24.7,40.2,32.4,-3.6,-39.1,-7.2,14.5,-7.7,29.1,-7.3,1.5,42.4,39.0,-15.9,-2.1,55.7,123.0,160.8
397,1.7,0.3,0.3,48.0,32.4,-28.6,-29.6,-3.0,3.4,-24.8,43.3,-18.2,9.9,29.8,40.5,-25.8,-16.2,42.0,131.9,166.0
398,-12.0,-10.3,14.1,54.5,64.4,-29.3,-10.3,-10.0,-5.7,-18.7,16.2,-0.1,13.1,9.0,35.3,-14.8,-15.3,55.2,117.3,184.8
399,-25.7,-20.9,28.0,60.9,96.4,-30.0,8.9,-17.0,-14.9,-12.6,-10.8,18.1,16.4,-11.9,30.0,-3.8,-14.3,68.3,102.6,203.5
400,-48.1,-28.9,20.4,56.7,89.0,-48.7,-13.0,-42.1,-19.0,-4.6,-37.3,-1.4,-2.7,-25.3,11.3,-9.8,-14.0,68.8,98.2,187.3
401,-74.6,-35.6,2.6,47.3,63.0,-75.8,-54.5,-75.8,-20.7,4.2,-63.5,-38.4,-32.3,-35.3,-13.8,-23.8,-14.0,63.3,98.5,154.7
402,-97.8,-40.3,-14.3,36.7,39.3,-99.1,-91.4,-104.2,-22.7,10.4,-85.6,-71.1,-58.3,-42.0,-37.4,-37.2,-13.3,56.7,97.6,127.1
403,-84.5,-23.5,-21.7,12.1,40.3,-81.4,-79.6,-74.4,-26.4,-11.1,-63.5,-55.3,-44.7,-13.7,-44.5,-44.7,-5.0,38.0,84.4,154.9
404,-71.2,-6.7,-29.1,-12.4,41.3,-63.6,-67.8,-44.7,-30.1,-32.6,-41.4,-39.5,-31.1,14.7,-51.6,-52.1,3.3,19.3,71.1,182.8
405,-51.7,11.3,-29.8,-5.3,54.8,-45.5,-47.6,-19.4,-25.0,-33.5,-25.6,-18.7,-15.5,21.1,-37.5,-48.4,10.9,28.4,83.9,204.4
