638, 156.558, 83.6171
639, 157.269, 83.6581
640, 157.979, 83.6992
641, 158.689, 83.3320
642, 159.397, 82.9647
643, 160.104, 82.5975
644, 160.811, 82.2302
645, 161.516, 81.8630
646, 162.221, 81.4958
647, 162.924, 81.1285
648, 163.626, 80.7613
649, 164.327, 80.3940
650, 165.028, 80.0268
651, 165.726, 80.0456
652, 166.424, 80.0644
653, 167.121, 80.0831
654, 167.816, 80.1019
655, 168.510, 80.1207
656, 169.203, 80.1395
657, 169.895, 80.1583
658, 170.586, 80.1770
659, 171.275, 80.1958
660, 171.963, 80.2146
661, 172.650, 80.4209
662, 173.335, 80.6272
663, 174.019, 80.8336
664, 174.702, 81.0399
665, 175.383, 81.2462
666, 176.063, 81.4525
667, 176.741, 81.6588
668, 177.419, 81.8652
669, 178.094, 82.0715
670, 178.769, 82.2778
671, 179.441, 81.8784
672, 180.113, 81.4791
673, 180.783, 81.0797
674, 181.451, 80.6804
675, 182.118, 80.2810
676, 182.783, 79.8816
677, 183.447, 79.4823
678, 184.109, 79.0829
679, 184.770, 78.6836
680, 185.429, 78.2842
681, 186.087, 77.4279
682, 186.743, 76.5716
683, 187.397, 75.7153
684, 188.050, 74.8590
685, 188.701, 74.0027
686, 189.350, 73.1465
687, 189.998, 72.2902
688, 190.644, 71.4339
689, 191.288, 70.5776
690, 191.931, 69.7213
691, 192.572, 69.9101
692, 193.211, 70.0989
693, 193.849, 70.2876
694, 194.484, 70.4764
695, 195.118, 70.6652
696, 195.750, 70.8540
697, 196.381, 71.0428
698, 197.009, 71.2315
699, 197.636, 71.4203
700, 198.261, 71.6091
701, 198.884, 71.8831
702, 199.506, 72.1571
703, 200.125, 72.4311
704, 200.743, 72.7051
705, 201.359, 72.9790
706, 201.972, 73.2530
707, 202.584, 73.5270
708, 203.195, 73.8010
709, 203.803, 74.0750
710, 204.409, 74.3490
711, 205.013, 73.0745
712, 205.616, 71.8000
713, 206.216, 70.5255
714, 206.815, 69.2510
715, 207.411, 67.9765
716, 208.006, 66.7020
717, 208.599, 65.4275
718, 209.189, 64.1530
719, 209.778, 62.8785
720, 210.365, 61.6040
721, 210.949, 62.4322
722, 211.532, 63.2603
723, 212.112, 64.0885
724, 212.691, 64.9166
725, 213.268, 65.7448
726, 213.842, 66.5730
727, 214.415, 67.4011
728, 214.985, 68.2293
729, 215.553, 69.0574
730, 216.120, 69.8856
731, 216.684, 70.4057
732, 217.246, 70.9259
733, 217.806, 71.4460
734, 218.364, 71.9662
