X,Y,Z,Y,x,y,ccss_fname,Date
60.492529,63.253066,69.316499,63.253066,0.313332,0.327631,CCFLFamily_07Feb11,2024-01-27T23:16:29.063745
60.521269,62.825091,69.616627,62.825091,0.313642,0.325581,OLEDFamily_20Jul12,2024-01-27T23:16:30.666524
60.268581,62.958676,68.666829,62.958676,0.314072,0.328091,PlasmaFamily_20Jul12,2024-01-27T23:16:35.883199
60.236411,63.295911,68.610096,63.295911,0.313499,0.329422,ProjectorFamily_07Feb11,2024-01-27T23:16:41.089133
60.328034,62.606693,68.827694,62.606693,0.314598,0.326481,RGBLEDFamily_07Feb11,2024-01-27T23:16:42.748380
60.926034,62.95927,69.40161,62.95927,0.31521,0.32573,RG_Phosphor_Family_25Jul12,2024-01-27T23:16:44.352317
60.72625,62.946747,68.767732,62.946747,0.315558,0.327097,WGCCFLFamily_07Feb11,2024-01-27T23:16:45.958482
59.963071,63.110464,68.639719,63.110464,0.312775,0.329192,WLEDFamily_07Feb11,2024-01-27T23:16:47.562937
