X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-15T23:18:24.318401
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-15T23:18:33.452643
0.012852,0.012944,0.01784,0.012944,0.294529,0.296632,RGBLEDFamily_07Feb11,2024-02-15T23:18:45.051469
0.032163,0.034227,0.046997,0.034227,0.283654,0.301864,RGBLEDFamily_07Feb11,2024-02-15T23:18:55.103479
0.06807,0.070989,0.089202,0.070989,0.298213,0.311,RGBLEDFamily_07Feb11,2024-02-15T23:19:04.643869
0.112287,0.117555,0.137492,0.117555,0.305682,0.320022,RGBLEDFamily_07Feb11,2024-02-15T23:19:14.012457
0.172904,0.182704,0.205387,0.182704,0.308209,0.325679,RGBLEDFamily_07Feb11,2024-02-15T23:19:23.629553
0.26189,0.277754,0.300496,0.277754,0.311722,0.330605,RGBLEDFamily_07Feb11,2024-02-15T23:19:33.057272
0.384925,0.411188,0.427005,0.411188,0.314708,0.33618,RGBLEDFamily_07Feb11,2024-02-15T23:19:42.349300
0.529145,0.563464,0.590984,0.563464,0.314295,0.334679,RGBLEDFamily_07Feb11,2024-02-15T23:19:51.630243
0.747459,0.794112,0.830617,0.794112,0.315093,0.334759,RGBLEDFamily_07Feb11,2024-02-15T23:20:00.819229
1.011478,1.077953,1.108365,1.077953,0.316305,0.337092,RGBLEDFamily_07Feb11,2024-02-15T23:20:09.994275
1.350888,1.434702,1.481549,1.434702,0.316579,0.336221,RGBLEDFamily_07Feb11,2024-02-15T23:20:19.167580
1.807914,1.910684,1.962395,1.910684,0.318239,0.336329,RGBLEDFamily_07Feb11,2024-02-15T23:20:28.384042
2.352379,2.485332,2.541385,2.485332,0.31879,0.336807,RGBLEDFamily_07Feb11,2024-02-15T23:20:37.537155
2.975898,3.153755,3.189419,3.153755,0.319334,0.338419,RGBLEDFamily_07Feb11,2024-02-15T23:20:46.478382
3.67726,3.899895,3.947075,3.899895,0.319089,0.338408,RGBLEDFamily_07Feb11,2024-02-15T23:20:54.346443
4.729595,5.020291,5.074884,5.020291,0.319033,0.338642,RGBLEDFamily_07Feb11,2024-02-15T23:21:01.093280
5.949579,6.30384,6.392045,6.30384,0.31909,0.33809,RGBLEDFamily_07Feb11,2024-02-15T23:21:07.072360
7.326851,7.766714,7.868406,7.766714,0.319086,0.338243,RGBLEDFamily_07Feb11,2024-02-15T23:21:12.605394
9.104954,9.668608,9.689327,9.668608,0.319889,0.339692,RGBLEDFamily_07Feb11,2024-02-15T23:21:17.587275
11.244015,11.922464,11.986145,11.922464,0.319863,0.339163,RGBLEDFamily_07Feb11,2024-02-15T23:21:22.288393
13.569001,14.385504,14.60445,14.385504,0.318828,0.338014,RGBLEDFamily_07Feb11,2024-02-15T23:21:26.717481
16.657143,17.641845,17.877269,17.641845,0.319248,0.33812,RGBLEDFamily_07Feb11,2024-02-15T23:21:30.922467
20.202808,21.41852,21.710061,21.41852,0.319001,0.338198,RGBLEDFamily_07Feb11,2024-02-15T23:21:34.943134
24.311486,25.773498,26.163318,25.773498,0.318846,0.338021,RGBLEDFamily_07Feb11,2024-02-15T23:21:38.823302
29.160688,30.914403,31.327904,30.914403,0.319034,0.338221,RGBLEDFamily_07Feb11,2024-02-15T23:21:42.582938
