X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T18:15:18.478392
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T18:15:27.597922
0.006701,0.00754,0.008379,0.00754,0.296257,0.333318,RGBLEDFamily_07Feb11,2024-02-14T18:15:39.211068
0.017356,0.020277,0.02391,0.020277,0.282017,0.329478,RGBLEDFamily_07Feb11,2024-02-14T18:15:49.545437
0.039634,0.040695,0.05171,0.040695,0.300169,0.308204,RGBLEDFamily_07Feb11,2024-02-14T18:15:59.701570
0.072946,0.07312,0.08912,0.07312,0.310162,0.310902,RGBLEDFamily_07Feb11,2024-02-14T18:16:09.301770
0.12406,0.128041,0.144965,0.128041,0.312442,0.322469,RGBLEDFamily_07Feb11,2024-02-14T18:16:18.558182
0.196116,0.203488,0.225325,0.203488,0.313822,0.325618,RGBLEDFamily_07Feb11,2024-02-14T18:16:28.164547
0.303888,0.317264,0.333188,0.317264,0.318428,0.332443,RGBLEDFamily_07Feb11,2024-02-14T18:16:37.515351
0.453548,0.479009,0.494814,0.479009,0.317751,0.335588,RGBLEDFamily_07Feb11,2024-02-14T18:16:46.766218
0.651444,0.6888,0.697941,0.6888,0.31962,0.337948,RGBLEDFamily_07Feb11,2024-02-14T18:16:56.037792
0.912992,0.964195,0.962574,0.964195,0.321503,0.339534,RGBLEDFamily_07Feb11,2024-02-14T18:17:05.211007
1.222202,1.291352,1.294031,1.291352,0.320991,0.339152,RGBLEDFamily_07Feb11,2024-02-14T18:17:14.362167
1.634289,1.732311,1.74815,1.732311,0.319525,0.338689,RGBLEDFamily_07Feb11,2024-02-14T18:17:23.562696
2.176992,2.309293,2.315304,2.309293,0.320071,0.339523,RGBLEDFamily_07Feb11,2024-02-14T18:17:32.703936
2.848921,3.018977,3.017061,3.018977,0.320645,0.339785,RGBLEDFamily_07Feb11,2024-02-14T18:17:41.837560
3.64758,3.872834,3.867674,3.872834,0.320298,0.340078,RGBLEDFamily_07Feb11,2024-02-14T18:17:49.672567
4.677693,4.955853,4.944367,4.955853,0.320875,0.339956,RGBLEDFamily_07Feb11,2024-02-14T18:17:56.518119
5.88841,6.223572,6.246508,6.223572,0.320746,0.339002,RGBLEDFamily_07Feb11,2024-02-14T18:18:02.601784
7.387985,7.826319,7.831402,7.826319,0.32058,0.3396,RGBLEDFamily_07Feb11,2024-02-14T18:18:08.013101
