X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-13T22:51:02.559924
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-13T22:51:11.718706
0.016935,0.015993,0.023729,0.015993,0.298904,0.28228,RGBLEDFamily_07Feb11,2024-02-13T22:51:22.055695
0.035137,0.036646,0.0522,0.036646,0.283405,0.295568,RGBLEDFamily_07Feb11,2024-02-13T22:51:31.669679
0.069678,0.071805,0.092555,0.071805,0.297721,0.306809,RGBLEDFamily_07Feb11,2024-02-13T22:51:41.075484
0.11502,0.119017,0.142059,0.119017,0.305826,0.316454,RGBLEDFamily_07Feb11,2024-02-13T22:51:50.344715
0.179031,0.187399,0.212997,0.187399,0.308979,0.323421,RGBLEDFamily_07Feb11,2024-02-13T22:51:59.938954
0.263811,0.277565,0.304958,0.277565,0.31171,0.327961,RGBLEDFamily_07Feb11,2024-02-13T22:52:09.284871
0.383247,0.405849,0.427467,0.405849,0.315024,0.333603,RGBLEDFamily_07Feb11,2024-02-13T22:52:18.489408
0.534692,0.567394,0.596349,0.567394,0.314815,0.334068,RGBLEDFamily_07Feb11,2024-02-13T22:52:27.738574
0.745924,0.791635,0.831295,0.791635,0.314888,0.334185,RGBLEDFamily_07Feb11,2024-02-13T22:52:36.976879
0.995046,1.051952,1.07913,1.051952,0.3183,0.336503,RGBLEDFamily_07Feb11,2024-02-13T22:52:46.216979
1.352259,1.423581,1.473145,1.423581,0.318255,0.33504,RGBLEDFamily_07Feb11,2024-02-13T22:52:55.432989
1.784897,1.877219,1.948163,1.877219,0.318148,0.334604,RGBLEDFamily_07Feb11,2024-02-13T22:53:04.577980
2.330006,2.459031,2.538318,2.459031,0.317987,0.335596,RGBLEDFamily_07Feb11,2024-02-13T22:53:13.720873
2.923598,3.091037,3.145913,3.091037,0.319151,0.337429,RGBLEDFamily_07Feb11,2024-02-13T22:53:22.841946
3.662436,3.876348,3.931546,3.876348,0.319296,0.337946,RGBLEDFamily_07Feb11,2024-02-13T22:53:30.665534
4.685523,4.961561,5.049394,4.961561,0.318819,0.337602,RGBLEDFamily_07Feb11,2024-02-13T22:53:37.507158
5.841983,6.153159,6.267952,6.153159,0.319879,0.336918,RGBLEDFamily_07Feb11,2024-02-13T22:53:43.560223
7.25362,7.682331,7.763453,7.682331,0.319551,0.338438,RGBLEDFamily_07Feb11,2024-02-13T22:53:49.085005
