X,Y,Z,Y,x,y,ccss_fname,Date
19.263462,17.167692,10.530621,17.167692,0.410195,0.365567,RGBLEDFamily_07Feb11,2024-02-15T22:40:15.770426
72.955426,65.96546,43.43603,65.96546,0.400069,0.361738,RGBLEDFamily_07Feb11,2024-02-15T22:40:19.208576
30.926422,33.806629,59.744362,33.806629,0.24845,0.271588,RGBLEDFamily_07Feb11,2024-02-15T22:40:22.868687
18.058665,22.967567,11.001824,22.967567,0.347095,0.441446,RGBLEDFamily_07Feb11,2024-02-15T22:40:27.296686
45.756248,43.196744,80.649959,43.196744,0.269785,0.254693,RGBLEDFamily_07Feb11,2024-02-15T22:40:30.821352
57.074823,81.375512,83.171306,81.375512,0.257533,0.367182,RGBLEDFamily_07Feb11,2024-02-15T22:40:33.933173
75.827553,58.30764,10.805444,58.30764,0.523163,0.402286,RGBLEDFamily_07Feb11,2024-02-15T22:40:38.338481
24.124865,21.009844,70.614729,21.009844,0.208423,0.181511,RGBLEDFamily_07Feb11,2024-02-15T22:40:42.216509
54.356513,35.275348,22.004551,35.275348,0.486907,0.315984,RGBLEDFamily_07Feb11,2024-02-15T22:40:46.107753
14.741331,10.91719,23.08397,10.91719,0.302433,0.223977,RGBLEDFamily_07Feb11,2024-02-15T22:40:51.099446
63.746173,85.288874,20.049808,85.288874,0.377007,0.504415,RGBLEDFamily_07Feb11,2024-02-15T22:40:54.983318
91.604427,83.093091,13.556713,83.093091,0.4866,0.441388,RGBLEDFamily_07Feb11,2024-02-15T22:40:59.202734
13.378219,10.467538,48.292017,10.467538,0.185454,0.145105,RGBLEDFamily_07Feb11,2024-02-15T22:41:04.044775
25.52948,42.420423,17.03595,42.420423,0.300397,0.499147,RGBLEDFamily_07Feb11,2024-02-15T22:41:08.040432
38.267211,22.15327,7.891225,22.15327,0.560185,0.324297,RGBLEDFamily_07Feb11,2024-02-15T22:41:12.892228
112.094331,117.435279,16.532837,117.435279,0.455552,0.477258,RGBLEDFamily_07Feb11,2024-02-15T22:41:16.888773
58.368629,37.257449,54.210028,37.257449,0.38955,0.248655,RGBLEDFamily_07Feb11,2024-02-15T22:41:20.734308
26.619283,36.661223,74.060926,36.661223,0.193818,0.266935,RGBLEDFamily_07Feb11,2024-02-15T22:41:24.374584
