X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T18:21:09.893348
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T18:21:19.077518
0.009354,0.008975,0.011163,0.008975,0.317187,0.304314,RGBLEDFamily_07Feb11,2024-02-14T18:21:31.207422
0.021667,0.023863,0.02919,0.023863,0.289973,0.319366,RGBLEDFamily_07Feb11,2024-02-14T18:21:40.812506
0.048058,0.049429,0.061068,0.049429,0.303101,0.311748,RGBLEDFamily_07Feb11,2024-02-14T18:21:50.657852
0.084982,0.086537,0.102886,0.086537,0.309696,0.315362,RGBLEDFamily_07Feb11,2024-02-14T18:22:00.242954
0.138685,0.144624,0.160665,0.144624,0.312371,0.32575,RGBLEDFamily_07Feb11,2024-02-14T18:22:09.615638
0.214532,0.224042,0.242643,0.224042,0.314925,0.328885,RGBLEDFamily_07Feb11,2024-02-14T18:22:19.014001
0.327264,0.343818,0.357247,0.343818,0.318248,0.334346,RGBLEDFamily_07Feb11,2024-02-14T18:22:28.405600
0.480609,0.508263,0.522429,0.508263,0.31801,0.336308,RGBLEDFamily_07Feb11,2024-02-14T18:22:37.685361
0.682724,0.723766,0.746352,0.723766,0.317127,0.336191,RGBLEDFamily_07Feb11,2024-02-14T18:22:46.941321
0.946072,1.004654,1.020173,1.004654,0.318446,0.338165,RGBLEDFamily_07Feb11,2024-02-14T18:22:56.104627
1.259861,1.336485,1.357476,1.336485,0.318644,0.338024,RGBLEDFamily_07Feb11,2024-02-14T18:23:05.273547
1.692551,1.793972,1.818359,1.793972,0.319055,0.338174,RGBLEDFamily_07Feb11,2024-02-14T18:23:14.414334
2.220515,2.347288,2.357348,2.347288,0.320645,0.338951,RGBLEDFamily_07Feb11,2024-02-14T18:23:23.609559
2.873726,3.039277,3.044556,3.039277,0.320816,0.339297,RGBLEDFamily_07Feb11,2024-02-14T18:23:32.810131
3.676296,3.899348,3.892371,3.899348,0.32057,0.340019,RGBLEDFamily_07Feb11,2024-02-14T18:23:40.571230
4.699704,4.976827,4.975998,4.976827,0.320744,0.339657,RGBLEDFamily_07Feb11,2024-02-14T18:23:47.327438
5.891266,6.235451,6.277238,6.235451,0.320109,0.33881,RGBLEDFamily_07Feb11,2024-02-14T18:23:53.395571
7.371962,7.808637,7.839783,7.808637,0.320236,0.339205,RGBLEDFamily_07Feb11,2024-02-14T18:23:58.800376
9.132059,9.62681,9.751131,9.62681,0.320311,0.337664,RGBLEDFamily_07Feb11,2024-02-14T18:24:03.782787
11.234262,11.87207,11.985801,11.87207,0.320136,0.338311,RGBLEDFamily_07Feb11,2024-02-14T18:24:08.414547
13.893622,14.684148,14.794709,14.684148,0.320333,0.338559,RGBLEDFamily_07Feb11,2024-02-14T18:24:12.753702
16.962141,17.944161,18.070232,17.944161,0.320182,0.338719,RGBLEDFamily_07Feb11,2024-02-14T18:24:16.927147
20.531177,21.797223,21.874321,21.797223,0.319787,0.339506,RGBLEDFamily_07Feb11,2024-02-14T18:24:20.925405
24.956766,26.416918,26.671752,26.416918,0.319772,0.338481,RGBLEDFamily_07Feb11,2024-02-14T18:24:24.715672
30.351196,32.092929,32.571122,32.092929,0.319435,0.337766,RGBLEDFamily_07Feb11,2024-02-14T18:24:28.376586
36.736837,38.813515,39.555454,38.813515,0.319157,0.337199,RGBLEDFamily_07Feb11,2024-02-14T18:24:32.002369
44.190105,46.589263,47.28567,46.589263,0.320067,0.337444,RGBLEDFamily_07Feb11,2024-02-14T18:24:35.463913
50.516352,53.481026,54.366891,53.481026,0.318988,0.337709,RGBLEDFamily_07Feb11,2024-02-14T18:24:38.909872
57.376624,60.675491,61.812497,60.675491,0.318999,0.33734,RGBLEDFamily_07Feb11,2024-02-14T18:24:42.374067
64.965187,68.672165,70.087298,68.672165,0.318887,0.337083,RGBLEDFamily_07Feb11,2024-02-14T18:24:45.816677
