X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-13T23:47:01.561303
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-13T23:47:10.684380
0.010252,0.009371,0.011474,0.009371,0.32967,0.301344,RGBLEDFamily_07Feb11,2024-02-13T23:47:22.222563
0.02551,0.025572,0.028533,0.025572,0.320418,0.321197,RGBLEDFamily_07Feb11,2024-02-13T23:47:32.461797
0.05338,0.056577,0.056589,0.056577,0.320512,0.33971,RGBLEDFamily_07Feb11,2024-02-13T23:47:42.235931
0.088478,0.094819,0.090529,0.094819,0.323116,0.346275,RGBLEDFamily_07Feb11,2024-02-13T23:47:51.671764
0.155551,0.165341,0.163658,0.165341,0.321021,0.341226,RGBLEDFamily_07Feb11,2024-02-13T23:48:01.225580
0.241925,0.255152,0.25447,0.255152,0.321903,0.339502,RGBLEDFamily_07Feb11,2024-02-13T23:48:10.579372
0.369053,0.388929,0.387704,0.388929,0.322124,0.339472,RGBLEDFamily_07Feb11,2024-02-13T23:48:19.826838
0.527122,0.560747,0.567279,0.560747,0.318474,0.33879,RGBLEDFamily_07Feb11,2024-02-13T23:48:29.080602
0.748455,0.794948,0.813162,0.794948,0.317604,0.337333,RGBLEDFamily_07Feb11,2024-02-13T23:48:38.316747
1.017868,1.079707,1.107058,1.079707,0.317624,0.336921,RGBLEDFamily_07Feb11,2024-02-13T23:48:47.546609
1.341667,1.420405,1.447745,1.420405,0.3187,0.337403,RGBLEDFamily_07Feb11,2024-02-13T23:48:56.774848
1.785925,1.87875,1.935647,1.87875,0.318897,0.335472,RGBLEDFamily_07Feb11,2024-02-13T23:49:05.992592
2.329925,2.451639,2.507254,2.451639,0.319658,0.336356,RGBLEDFamily_07Feb11,2024-02-13T23:49:15.155974
3.04096,3.204564,3.236409,3.204564,0.320711,0.337965,RGBLEDFamily_07Feb11,2024-02-13T23:49:24.070785
3.891263,4.122696,4.139844,4.122696,0.320168,0.33921,RGBLEDFamily_07Feb11,2024-02-13T23:49:31.641657
4.915152,5.18083,5.230494,5.18083,0.320697,0.338031,RGBLEDFamily_07Feb11,2024-02-13T23:49:38.326062
6.128792,6.465696,6.579966,6.465696,0.319633,0.337204,RGBLEDFamily_07Feb11,2024-02-13T23:49:44.305775
7.660126,8.089405,8.18306,8.089405,0.320071,0.338008,RGBLEDFamily_07Feb11,2024-02-13T23:49:49.611459
9.456715,9.981921,10.104607,9.981921,0.320097,0.337875,RGBLEDFamily_07Feb11,2024-02-13T23:49:54.603402
11.628376,12.270639,12.490099,12.270639,0.319556,0.337206,RGBLEDFamily_07Feb11,2024-02-13T23:49:59.260934
14.344527,15.158224,15.375656,15.158224,0.319631,0.337762,RGBLEDFamily_07Feb11,2024-02-13T23:50:03.553768
17.355395,18.336774,18.576187,18.336774,0.319807,0.337891,RGBLEDFamily_07Feb11,2024-02-13T23:50:07.654765
21.120544,22.351124,22.56495,22.351124,0.319831,0.338466,RGBLEDFamily_07Feb11,2024-02-13T23:50:11.625610
25.669807,27.149414,27.644313,27.149414,0.319024,0.337413,RGBLEDFamily_07Feb11,2024-02-13T23:50:15.403220
30.9936,32.736607,33.43556,32.736607,0.318977,0.336915,RGBLEDFamily_07Feb11,2024-02-13T23:50:19.058732
37.54821,39.54526,40.554367,39.54526,0.319158,0.336132,RGBLEDFamily_07Feb11,2024-02-13T23:50:22.699595
45.214667,47.673358,48.787643,47.673358,0.319142,0.336496,RGBLEDFamily_07Feb11,2024-02-13T23:50:26.254703
53.867466,56.912103,58.385184,56.912103,0.318432,0.33643,RGBLEDFamily_07Feb11,2024-02-13T23:50:29.690503
63.810458,67.368608,69.13439,67.368608,0.318553,0.336316,RGBLEDFamily_07Feb11,2024-02-13T23:50:33.145741
75.029684,79.270429,81.32222,79.270429,0.318432,0.33643,RGBLEDFamily_07Feb11,2024-02-13T23:50:36.486365
87.791952,92.766647,95.122013,92.766647,0.318455,0.3365,RGBLEDFamily_07Feb11,2024-02-13T23:50:39.610933
102.77472,108.510303,111.450096,108.510303,0.318449,0.336221,RGBLEDFamily_07Feb11,2024-02-13T23:50:42.733943
120.941795,127.765175,130.982209,127.765175,0.318528,0.336499,RGBLEDFamily_07Feb11,2024-02-13T23:50:45.854934
141.478198,149.784575,153.211538,149.784575,0.318305,0.336993,RGBLEDFamily_07Feb11,2024-02-13T23:50:48.901893
166.191545,175.686063,180.809818,175.686063,0.317956,0.336121,RGBLEDFamily_07Feb11,2024-02-13T23:50:52.033970
192.195865,203.408727,209.763859,203.408727,0.317486,0.336008,RGBLEDFamily_07Feb11,2024-02-13T23:50:55.152092
217.632513,229.752431,237.19755,229.752431,0.317905,0.33561,RGBLEDFamily_07Feb11,2024-02-13T23:50:58.265978
242.869501,256.807632,264.812592,256.807632,0.317688,0.33592,RGBLEDFamily_07Feb11,2024-02-13T23:51:01.376940
265.965315,281.294093,290.39869,281.294093,0.317511,0.33581,RGBLEDFamily_07Feb11,2024-02-13T23:51:04.495764
283.979082,300.467114,310.263879,300.467114,0.317398,0.335826,RGBLEDFamily_07Feb11,2024-02-13T23:51:07.619604
300.372466,317.732729,328.274537,317.732729,0.317391,0.335735,RGBLEDFamily_07Feb11,2024-02-13T23:51:10.751664
316.432035,334.79993,345.117816,334.79993,0.317591,0.336027,RGBLEDFamily_07Feb11,2024-02-13T23:51:13.870562
332.952318,352.370893,363.966246,352.370893,0.317312,0.335819,RGBLEDFamily_07Feb11,2024-02-13T23:51:16.994421
352.202154,372.681301,385.508423,372.681301,0.317187,0.33563,RGBLEDFamily_07Feb11,2024-02-13T23:51:20.116477
379.647904,401.814614,415.642799,401.814614,0.317138,0.335655,RGBLEDFamily_07Feb11,2024-02-13T23:51:23.240787
414.660268,438.614492,453.853503,438.614492,0.31723,0.335556,RGBLEDFamily_07Feb11,2024-02-13T23:51:26.363628
436.072515,461.796361,477.763289,461.796361,0.316998,0.335698,RGBLEDFamily_07Feb11,2024-02-13T23:51:29.481342
437.360637,463.125158,479.2767,463.125158,0.316983,0.335656,RGBLEDFamily_07Feb11,2024-02-13T23:51:32.606000
435.919206,461.71451,478.096365,461.71451,0.316864,0.335614,RGBLEDFamily_07Feb11,2024-02-13T23:51:35.713138
436.112141,461.909422,478.598267,461.909422,0.316799,0.335539,RGBLEDFamily_07Feb11,2024-02-13T23:51:38.830022
436.637336,462.682942,479.441289,462.682942,0.316688,0.335579,RGBLEDFamily_07Feb11,2024-02-13T23:51:41.960991
436.392349,462.29662,479.102963,462.29662,0.316733,0.335534,RGBLEDFamily_07Feb11,2024-02-13T23:51:45.081638
436.931526,462.768295,479.77369,462.768295,0.316738,0.335467,RGBLEDFamily_07Feb11,2024-02-13T23:51:48.110759
435.980071,462.130291,479.270007,462.130291,0.316528,0.335514,RGBLEDFamily_07Feb11,2024-02-13T23:51:51.234176
436.484028,462.601091,479.774365,462.601091,0.316554,0.335495,RGBLEDFamily_07Feb11,2024-02-13T23:51:54.350898
435.791542,462.047564,479.436714,462.047564,0.316416,0.335479,RGBLEDFamily_07Feb11,2024-02-13T23:51:57.475189
436.295499,462.518364,479.941072,462.518364,0.316442,0.335461,RGBLEDFamily_07Feb11,2024-02-13T23:52:00.599655
436.712183,462.796879,480.442636,462.796879,0.316469,0.335372,RGBLEDFamily_07Feb11,2024-02-13T23:52:03.712285
436.36594,462.520115,480.273811,462.520115,0.3164,0.335364,RGBLEDFamily_07Feb11,2024-02-13T23:52:06.832976
436.40116,462.520991,480.44018,462.520991,0.316379,0.335315,RGBLEDFamily_07Feb11,2024-02-13T23:52:09.951123
436.646148,462.907313,480.778507,462.907313,0.316334,0.335359,RGBLEDFamily_07Feb11,2024-02-13T23:52:13.075863
437.185325,463.378989,481.449234,463.378989,0.316339,0.335293,RGBLEDFamily_07Feb11,2024-02-13T23:52:16.194095
