X,Y,Z,Y,x,y,ccss_fname,Date
439.735925,465.621678,483.468785,465.621678,0.316624,0.335263,RGBLEDFamily_07Feb11,2024-02-13T21:30:02.866184
440.996873,467.812373,488.331166,467.812373,0.315642,0.334836,RGBLEDFamily_07Feb11,2024-02-13T21:30:09.175973
441.158992,468.118595,489.335307,468.118595,0.315426,0.334702,RGBLEDFamily_07Feb11,2024-02-13T21:30:15.560945
441.495659,468.809389,490.345036,468.809389,0.315208,0.334708,RGBLEDFamily_07Feb11,2024-02-13T21:30:21.940754
441.342351,468.727538,490.678113,468.727538,0.315076,0.334627,RGBLEDFamily_07Feb11,2024-02-13T21:30:28.318657
441.951969,469.200964,491.681579,469.200964,0.315042,0.334466,RGBLEDFamily_07Feb11,2024-02-13T21:30:34.693445
444.036683,471.466109,493.20549,471.466109,0.315208,0.33468,RGBLEDFamily_07Feb11,2024-02-13T21:30:41.073434
443.567946,470.996184,492.867501,470.996184,0.315161,0.334649,RGBLEDFamily_07Feb11,2024-02-13T21:30:47.447768
443.099209,470.52626,492.529513,470.52626,0.315114,0.334619,RGBLEDFamily_07Feb11,2024-02-13T21:30:53.824545
443.659625,471.300656,493.538904,471.300656,0.314987,0.334612,RGBLEDFamily_07Feb11,2024-02-13T21:31:00.205295
442.981121,470.445285,493.028959,470.445285,0.314963,0.33449,RGBLEDFamily_07Feb11,2024-02-13T21:31:06.575766
443.240091,470.529762,493.194991,470.529762,0.315033,0.334429,RGBLEDFamily_07Feb11,2024-02-13T21:31:12.948990
