X,Y,Z,Y,x,y,ccss_fname,Date
9.126582,8.148917,5.001212,8.148917,0.409692,0.365804,RGBLEDFamily_07Feb11,2024-02-15T22:33:30.925299
33.972276,30.830142,20.646406,30.830142,0.397575,0.360802,RGBLEDFamily_07Feb11,2024-02-15T22:33:34.715677
14.737829,16.122858,28.030706,16.122858,0.250254,0.273773,RGBLEDFamily_07Feb11,2024-02-15T22:33:38.912263
8.618507,10.955439,5.225284,10.955439,0.347531,0.441765,RGBLEDFamily_07Feb11,2024-02-15T22:33:44.758410
21.338762,20.278316,36.957189,20.278316,0.271574,0.258078,RGBLEDFamily_07Feb11,2024-02-15T22:33:48.734153
26.947268,38.287256,38.659659,38.287256,0.259372,0.368522,RGBLEDFamily_07Feb11,2024-02-15T22:33:52.267860
35.121851,27.100527,5.082716,27.100527,0.521831,0.402652,RGBLEDFamily_07Feb11,2024-02-15T22:33:58.267748
11.219515,9.832595,32.605465,9.832595,0.209095,0.183247,RGBLEDFamily_07Feb11,2024-02-15T22:34:03.007321
25.383001,16.531645,10.316546,16.531645,0.485974,0.316509,RGBLEDFamily_07Feb11,2024-02-15T22:34:07.841252
7.000772,5.189817,10.888499,5.189817,0.303338,0.224871,RGBLEDFamily_07Feb11,2024-02-15T22:34:14.828757
30.009839,40.129693,9.498356,40.129693,0.376829,0.503902,RGBLEDFamily_07Feb11,2024-02-15T22:34:19.507307
42.668796,39.043189,6.386017,39.043189,0.484333,0.443179,RGBLEDFamily_07Feb11,2024-02-15T22:34:24.942028
6.366237,4.940633,22.836426,4.940633,0.186456,0.144703,RGBLEDFamily_07Feb11,2024-02-15T22:34:31.672651
12.111126,20.090505,8.031557,20.090505,0.301023,0.499352,RGBLEDFamily_07Feb11,2024-02-15T22:34:36.526421
18.135554,10.470407,3.731489,10.470407,0.560822,0.323786,RGBLEDFamily_07Feb11,2024-02-15T22:34:43.351092
52.910278,55.12272,7.85705,55.12272,0.456556,0.475647,RGBLEDFamily_07Feb11,2024-02-15T22:34:48.322157
27.410084,17.564939,25.346415,17.564939,0.389783,0.249781,RGBLEDFamily_07Feb11,2024-02-15T22:34:52.774661
12.49782,17.183919,34.278351,17.183919,0.1954,0.268666,RGBLEDFamily_07Feb11,2024-02-15T22:34:56.889188
