X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-15T23:24:15.986065
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-15T23:24:25.120125
0.013578,0.013462,0.019318,0.013462,0.292896,0.290394,RGBLEDFamily_07Feb11,2024-02-15T23:24:36.452108
0.033605,0.035312,0.049715,0.035312,0.283272,0.297659,RGBLEDFamily_07Feb11,2024-02-15T23:24:46.269359
0.070013,0.072971,0.092731,0.072971,0.297024,0.309572,RGBLEDFamily_07Feb11,2024-02-15T23:24:55.730857
0.114646,0.119761,0.140332,0.119761,0.305935,0.319584,RGBLEDFamily_07Feb11,2024-02-15T23:25:04.939588
0.177489,0.18799,0.21058,0.18799,0.308109,0.326338,RGBLEDFamily_07Feb11,2024-02-15T23:25:14.559758
0.266762,0.283159,0.308496,0.283159,0.310761,0.329862,RGBLEDFamily_07Feb11,2024-02-15T23:25:23.914402
0.385077,0.410346,0.426652,0.410346,0.315101,0.335778,RGBLEDFamily_07Feb11,2024-02-15T23:25:33.206964
0.529943,0.56574,0.590644,0.56574,0.314259,0.335486,RGBLEDFamily_07Feb11,2024-02-15T23:25:42.500258
0.749177,0.796285,0.836392,0.796285,0.314535,0.334313,RGBLEDFamily_07Feb11,2024-02-15T23:25:51.667099
1.008157,1.070945,1.105269,1.070945,0.316595,0.336313,RGBLEDFamily_07Feb11,2024-02-15T23:26:00.841742
1.355683,1.436675,1.486178,1.436675,0.316857,0.335787,RGBLEDFamily_07Feb11,2024-02-15T23:26:10.002342
1.806271,1.909929,1.964767,1.909929,0.317951,0.336198,RGBLEDFamily_07Feb11,2024-02-15T23:26:19.216300
2.348177,2.479547,2.526183,2.479547,0.31931,0.337174,RGBLEDFamily_07Feb11,2024-02-15T23:26:28.382393
2.976973,3.15817,3.180582,3.15817,0.319564,0.339015,RGBLEDFamily_07Feb11,2024-02-15T23:26:37.325537
3.674087,3.895957,3.947449,3.895957,0.319001,0.338264,RGBLEDFamily_07Feb11,2024-02-15T23:26:45.186351
