X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T07:24:43.639836
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T07:24:52.810041
0.007598,0.008281,0.010178,0.008281,0.291579,0.317819,RGBLEDFamily_07Feb11,2024-02-14T07:25:04.194713
0.018663,0.020799,0.024484,0.020799,0.291854,0.325259,RGBLEDFamily_07Feb11,2024-02-14T07:25:14.864505
0.040171,0.041309,0.051589,0.041309,0.301881,0.31043,RGBLEDFamily_07Feb11,2024-02-14T07:25:24.951658
0.0733,0.07531,0.085769,0.07531,0.312742,0.321316,RGBLEDFamily_07Feb11,2024-02-14T07:25:34.537959
0.122917,0.129532,0.136965,0.129532,0.315646,0.332634,RGBLEDFamily_07Feb11,2024-02-14T07:25:44.025244
0.193151,0.204727,0.207323,0.204727,0.319152,0.33828,RGBLEDFamily_07Feb11,2024-02-14T07:25:53.530528
0.298055,0.318039,0.299798,0.318039,0.325426,0.347245,RGBLEDFamily_07Feb11,2024-02-14T07:26:02.867856
0.448536,0.480576,0.444429,0.480576,0.326554,0.349881,RGBLEDFamily_07Feb11,2024-02-14T07:26:12.114683
0.647743,0.694891,0.639475,0.694891,0.326795,0.350581,RGBLEDFamily_07Feb11,2024-02-14T07:26:21.329031
0.90352,0.964858,0.886835,0.964858,0.327931,0.350194,RGBLEDFamily_07Feb11,2024-02-14T07:26:30.575498
1.204377,1.281688,1.180977,1.281688,0.328433,0.349515,RGBLEDFamily_07Feb11,2024-02-14T07:26:39.712793
1.622551,1.728414,1.580827,1.728414,0.328998,0.350464,RGBLEDFamily_07Feb11,2024-02-14T07:26:48.848832
2.154621,2.296903,2.106131,2.296903,0.328566,0.350263,RGBLEDFamily_07Feb11,2024-02-14T07:26:57.982381
2.799561,2.985679,2.670829,2.985679,0.331071,0.353081,RGBLEDFamily_07Feb11,2024-02-14T07:27:07.170647
3.539526,3.790627,3.400146,3.790627,0.329863,0.353264,RGBLEDFamily_07Feb11,2024-02-14T07:27:15.201934
4.536673,4.849675,4.358153,4.849675,0.330072,0.352845,RGBLEDFamily_07Feb11,2024-02-14T07:27:22.151858
5.708578,6.086753,5.505387,6.086753,0.329962,0.351821,RGBLEDFamily_07Feb11,2024-02-14T07:27:28.329578
7.15603,7.648582,6.911283,7.648582,0.32953,0.352211,RGBLEDFamily_07Feb11,2024-02-14T07:27:33.880495
8.892338,9.487802,8.578659,9.487802,0.329849,0.351937,RGBLEDFamily_07Feb11,2024-02-14T07:27:38.969074
10.946539,11.697451,10.610148,11.697451,0.329178,0.351759,RGBLEDFamily_07Feb11,2024-02-14T07:27:43.693794
13.555487,14.491315,13.20232,14.491315,0.328625,0.351312,RGBLEDFamily_07Feb11,2024-02-14T07:27:48.124094
16.52032,17.664457,16.137911,17.664457,0.328288,0.351024,RGBLEDFamily_07Feb11,2024-02-14T07:27:52.333637
20.104961,21.483826,19.528819,21.483826,0.328955,0.351516,RGBLEDFamily_07Feb11,2024-02-14T07:27:56.345021
24.402138,26.122966,23.611618,26.122966,0.32915,0.352362,RGBLEDFamily_07Feb11,2024-02-14T07:28:00.215969
29.685864,31.67966,28.882083,31.67966,0.328938,0.35103,RGBLEDFamily_07Feb11,2024-02-14T07:28:03.954793
35.929972,38.397857,34.879652,38.397857,0.329007,0.351605,RGBLEDFamily_07Feb11,2024-02-14T07:28:07.607257
43.451421,46.498493,42.302281,46.498493,0.32855,0.35159,RGBLEDFamily_07Feb11,2024-02-14T07:28:11.171847
51.964207,55.478224,50.887084,55.478224,0.328203,0.350397,RGBLEDFamily_07Feb11,2024-02-14T07:28:14.631519
61.59189,65.717107,60.830153,65.717107,0.327374,0.349301,RGBLEDFamily_07Feb11,2024-02-14T07:28:18.088050
72.708457,77.600623,71.965557,77.600623,0.327111,0.34912,RGBLEDFamily_07Feb11,2024-02-14T07:28:21.430848
85.249091,90.846277,84.442628,90.846277,0.327204,0.348687,RGBLEDFamily_07Feb11,2024-02-14T07:28:24.535640
96.12095,102.597412,95.06589,102.597412,0.327182,0.349227,RGBLEDFamily_07Feb11,2024-02-14T07:28:27.668607
108.679228,116.145517,107.207813,116.145517,0.327315,0.349802,RGBLEDFamily_07Feb11,2024-02-14T07:28:30.801775
122.582087,131.326016,121.368182,131.326016,0.326645,0.349945,RGBLEDFamily_07Feb11,2024-02-14T07:28:33.829025
138.790558,148.362883,137.209775,148.362883,0.327056,0.349613,RGBLEDFamily_07Feb11,2024-02-14T07:28:36.955832
154.989453,165.813779,153.892271,165.813779,0.326503,0.349306,RGBLEDFamily_07Feb11,2024-02-14T07:28:40.074892
170.71676,182.302372,170.39443,182.302372,0.32616,0.348295,RGBLEDFamily_07Feb11,2024-02-14T07:28:43.196808
185.7104,198.504571,184.897699,198.504571,0.326316,0.348797,RGBLEDFamily_07Feb11,2024-02-14T07:28:46.310922
198.947182,212.908048,197.549568,212.908048,0.326461,0.34937,RGBLEDFamily_07Feb11,2024-02-14T07:28:49.428868
209.399507,223.888289,207.828917,223.888289,0.326617,0.349216,RGBLEDFamily_07Feb11,2024-02-14T07:28:52.538654
217.858797,232.907857,217.255757,232.907857,0.326125,0.348653,RGBLEDFamily_07Feb11,2024-02-14T07:28:55.648768
227.408869,242.949124,227.025497,242.949124,0.326089,0.348372,RGBLEDFamily_07Feb11,2024-02-14T07:28:58.761828
236.664751,252.905039,236.462837,252.905039,0.32597,0.348338,RGBLEDFamily_07Feb11,2024-02-14T07:29:01.875928
246.665172,263.60589,246.074252,263.60589,0.326128,0.348526,RGBLEDFamily_07Feb11,2024-02-14T07:29:04.985173
261.225296,279.33904,260.405902,279.33904,0.326136,0.348751,RGBLEDFamily_07Feb11,2024-02-14T07:29:08.104639
278.6543,298.195332,277.270517,298.195332,0.326247,0.349126,RGBLEDFamily_07Feb11,2024-02-14T07:29:11.226743
289.565785,310.059528,288.728757,310.059528,0.325958,0.349027,RGBLEDFamily_07Feb11,2024-02-14T07:29:14.346833
290.227456,310.724364,289.568648,310.724364,0.325908,0.348924,RGBLEDFamily_07Feb11,2024-02-14T07:29:17.465822
290.60892,311.002003,289.903843,311.002003,0.325972,0.348847,RGBLEDFamily_07Feb11,2024-02-14T07:29:20.579068
290.752652,311.497884,290.41167,311.497884,0.325714,0.348954,RGBLEDFamily_07Feb11,2024-02-14T07:29:23.708887
290.766634,311.19604,290.239375,311.19604,0.325898,0.348795,RGBLEDFamily_07Feb11,2024-02-14T07:29:26.820978
290.542884,311.112438,290.239713,311.112438,0.325759,0.348822,RGBLEDFamily_07Feb11,2024-02-14T07:29:29.951464
290.924348,311.390076,290.574908,311.390076,0.325824,0.348744,RGBLEDFamily_07Feb11,2024-02-14T07:29:32.985615
289.986874,310.450228,289.898931,310.450228,0.325705,0.348689,RGBLEDFamily_07Feb11,2024-02-14T07:29:36.098936
290.231862,310.83655,290.237257,310.83655,0.325626,0.348743,RGBLEDFamily_07Feb11,2024-02-14T07:29:39.218738
290.613325,311.114189,290.572452,311.114189,0.32569,0.348665,RGBLEDFamily_07Feb11,2024-02-14T07:29:42.342992
290.267082,310.837425,290.403626,310.837425,0.325591,0.348665,RGBLEDFamily_07Feb11,2024-02-14T07:29:45.463881
290.648545,311.115064,290.738821,311.115064,0.325656,0.348587,RGBLEDFamily_07Feb11,2024-02-14T07:29:48.576792
290.893533,311.501386,291.077147,311.501386,0.325577,0.348641,RGBLEDFamily_07Feb11,2024-02-14T07:29:51.690741
290.201047,310.94786,290.739496,310.94786,0.325378,0.34864,RGBLEDFamily_07Feb11,2024-02-14T07:29:54.799174
290.58251,311.225499,291.074691,311.225499,0.325443,0.348563,RGBLEDFamily_07Feb11,2024-02-14T07:29:57.915187
290.862718,311.612697,291.579387,311.612697,0.32533,0.348539,RGBLEDFamily_07Feb11,2024-02-14T07:30:01.031695
