X,Y,Z,Y,x,y,ccss_fname,Date
0.019705,0.021949,0.017006,0.021949,0.335914,0.374175,RGBLEDFamily_07Feb11,2024-02-14T06:43:41.123929
0.019731,0.021957,0.017032,0.021957,0.336016,0.373929,RGBLEDFamily_07Feb11,2024-02-14T06:43:51.370996
0.019372,0.021598,0.016757,0.021598,0.335584,0.374141,RGBLEDFamily_07Feb11,2024-02-14T06:44:01.754802
0.019025,0.021238,0.016463,0.021238,0.33538,0.374406,RGBLEDFamily_07Feb11,2024-02-14T06:44:12.236670
0.018911,0.021113,0.016354,0.021113,0.335431,0.374493,RGBLEDFamily_07Feb11,2024-02-14T06:44:22.686728
0.042768,0.047166,0.037037,0.047166,0.336833,0.371472,RGBLEDFamily_07Feb11,2024-02-14T06:44:32.653027
0.083554,0.093499,0.069456,0.093499,0.338949,0.379293,RGBLEDFamily_07Feb11,2024-02-14T06:44:42.239081
0.137966,0.154925,0.121934,0.154925,0.332589,0.37347,RGBLEDFamily_07Feb11,2024-02-14T06:44:51.591379
0.197759,0.222464,0.176891,0.222464,0.331191,0.372566,RGBLEDFamily_07Feb11,2024-02-14T06:45:00.959787
0.28638,0.321066,0.26474,0.321066,0.328347,0.368117,RGBLEDFamily_07Feb11,2024-02-14T06:45:10.242872
0.398469,0.452821,0.359698,0.452821,0.329044,0.373927,RGBLEDFamily_07Feb11,2024-02-14T06:45:19.506843
0.532368,0.60095,0.485528,0.60095,0.328857,0.371221,RGBLEDFamily_07Feb11,2024-02-14T06:45:28.739450
0.669017,0.757012,0.617877,0.757012,0.327323,0.370375,RGBLEDFamily_07Feb11,2024-02-14T06:45:37.996844
0.83912,0.948217,0.766258,0.948217,0.328603,0.371326,RGBLEDFamily_07Feb11,2024-02-14T06:45:47.238000
1.02699,1.160029,0.949775,1.160029,0.327401,0.369814,RGBLEDFamily_07Feb11,2024-02-14T06:45:56.468472
1.207336,1.346905,1.141098,1.346905,0.326719,0.364488,RGBLEDFamily_07Feb11,2024-02-14T06:46:05.696104
1.433575,1.597076,1.362292,1.597076,0.326336,0.363555,RGBLEDFamily_07Feb11,2024-02-14T06:46:14.907217
1.686815,1.879208,1.598692,1.879208,0.326604,0.363855,RGBLEDFamily_07Feb11,2024-02-14T06:46:24.056849
1.959427,2.179312,1.86303,2.179312,0.326475,0.363112,RGBLEDFamily_07Feb11,2024-02-14T06:46:33.201680
