X,Y,Z,Y,x,y,ccss_fname,Date
0.016155,0.017789,0.013586,0.017789,0.339886,0.374269,RGBLEDFamily_07Feb11,2024-02-14T06:29:26.766665
0.016045,0.017662,0.013526,0.017662,0.339695,0.373941,RGBLEDFamily_07Feb11,2024-02-14T06:29:36.465835
0.016197,0.017794,0.013647,0.017794,0.340001,0.373526,RGBLEDFamily_07Feb11,2024-02-14T06:29:46.071490
0.016237,0.017835,0.013671,0.017835,0.340087,0.373562,RGBLEDFamily_07Feb11,2024-02-14T06:29:55.635985
0.016212,0.017841,0.013654,0.017841,0.339819,0.373965,RGBLEDFamily_07Feb11,2024-02-14T06:30:05.196535
0.038637,0.042997,0.033247,0.042997,0.336323,0.374275,RGBLEDFamily_07Feb11,2024-02-14T06:30:15.075195
0.078965,0.088406,0.064663,0.088406,0.340319,0.381004,RGBLEDFamily_07Feb11,2024-02-14T06:30:24.537054
0.13321,0.149704,0.11683,0.149704,0.333238,0.374499,RGBLEDFamily_07Feb11,2024-02-14T06:30:33.932893
0.191697,0.215761,0.170555,0.215761,0.331649,0.37328,RGBLEDFamily_07Feb11,2024-02-14T06:30:43.411650
0.278817,0.312837,0.256695,0.312837,0.328659,0.368759,RGBLEDFamily_07Feb11,2024-02-14T06:30:52.785670
0.390841,0.444351,0.351367,0.444351,0.32939,0.374487,RGBLEDFamily_07Feb11,2024-02-14T06:31:02.143245
0.523501,0.591104,0.47588,0.591104,0.329146,0.37165,RGBLEDFamily_07Feb11,2024-02-14T06:31:11.438755
0.659652,0.746402,0.607186,0.746402,0.327657,0.370747,RGBLEDFamily_07Feb11,2024-02-14T06:31:20.691912
0.830349,0.938251,0.756144,0.938251,0.328884,0.371622,RGBLEDFamily_07Feb11,2024-02-14T06:31:29.850918
1.017071,1.148902,0.938404,1.148902,0.327625,0.370091,RGBLEDFamily_07Feb11,2024-02-14T06:31:39.041721
1.194944,1.333208,1.126813,1.333208,0.326937,0.364766,RGBLEDFamily_07Feb11,2024-02-14T06:31:48.226813
1.420509,1.582861,1.347081,1.582861,0.32652,0.363838,RGBLEDFamily_07Feb11,2024-02-14T06:31:57.550288
1.674386,1.865599,1.584301,1.865599,0.326755,0.36407,RGBLEDFamily_07Feb11,2024-02-14T06:32:06.785656
1.947882,2.166859,1.849863,2.166859,0.326574,0.363286,RGBLEDFamily_07Feb11,2024-02-14T06:32:15.939944
2.223035,2.473248,2.10716,2.473248,0.326751,0.363529,RGBLEDFamily_07Feb11,2024-02-14T06:32:25.100813
2.546873,2.831653,2.409953,2.831653,0.327005,0.363569,RGBLEDFamily_07Feb11,2024-02-14T06:32:34.250388
2.878259,3.212906,2.709789,3.212906,0.327039,0.365063,RGBLEDFamily_07Feb11,2024-02-14T06:32:43.059030
3.210777,3.586189,3.001868,3.586189,0.327669,0.365981,RGBLEDFamily_07Feb11,2024-02-14T06:32:51.299757
3.60268,4.033448,3.376632,4.033448,0.327137,0.366252,RGBLEDFamily_07Feb11,2024-02-14T06:32:58.904295
4.028474,4.522733,3.788599,4.522733,0.326462,0.366516,RGBLEDFamily_07Feb11,2024-02-14T06:33:06.071512
4.447562,4.97489,4.199475,4.97489,0.3265,0.365212,RGBLEDFamily_07Feb11,2024-02-14T06:33:12.799998
4.954776,5.547171,4.684994,5.547171,0.326252,0.365259,RGBLEDFamily_07Feb11,2024-02-14T06:33:19.203533
5.472302,6.119841,5.179787,6.119841,0.326277,0.364886,RGBLEDFamily_07Feb11,2024-02-14T06:33:25.226929
6.028363,6.743748,5.696433,6.743748,0.326412,0.365148,RGBLEDFamily_07Feb11,2024-02-14T06:33:30.985554
6.565774,7.346343,6.211021,7.346343,0.32628,0.365069,RGBLEDFamily_07Feb11,2024-02-14T06:33:36.610024
7.20423,8.088604,6.820798,8.088604,0.325782,0.365775,RGBLEDFamily_07Feb11,2024-02-14T06:33:41.987439
7.841417,8.782501,7.439743,8.782501,0.325861,0.364969,RGBLEDFamily_07Feb11,2024-02-14T06:33:47.191885
8.516946,9.530115,8.036639,9.530115,0.326524,0.365367,RGBLEDFamily_07Feb11,2024-02-14T06:33:52.184316
9.205638,10.311464,8.749013,10.311464,0.325678,0.364799,RGBLEDFamily_07Feb11,2024-02-14T06:33:57.035367
9.98646,11.174189,9.52906,11.174189,0.325401,0.364102,RGBLEDFamily_07Feb11,2024-02-14T06:34:01.810362
10.713961,11.990066,10.247302,11.990066,0.325145,0.363872,RGBLEDFamily_07Feb11,2024-02-14T06:34:06.471783
11.550233,12.935416,11.091527,12.935416,0.324653,0.363588,RGBLEDFamily_07Feb11,2024-02-14T06:34:11.020731
12.409949,13.895177,11.909481,13.895177,0.324744,0.363609,RGBLEDFamily_07Feb11,2024-02-14T06:34:15.476770
13.350808,14.929633,12.816098,14.929633,0.324865,0.363282,RGBLEDFamily_07Feb11,2024-02-14T06:34:19.788508
14.110131,15.784262,13.621401,15.784262,0.324253,0.362725,RGBLEDFamily_07Feb11,2024-02-14T06:34:24.006746
