X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-15T23:36:00.498793
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-15T23:36:09.693744
0.015859,0.014831,0.021581,0.014831,0.303406,0.283728,RGBLEDFamily_07Feb11,2024-02-15T23:36:20.603847
0.036848,0.038344,0.052734,0.038344,0.288039,0.299734,RGBLEDFamily_07Feb11,2024-02-15T23:36:30.468667
0.07506,0.07777,0.096708,0.07777,0.300797,0.311655,RGBLEDFamily_07Feb11,2024-02-15T23:36:40.076355
0.123062,0.127724,0.148698,0.127724,0.308052,0.319724,RGBLEDFamily_07Feb11,2024-02-15T23:36:49.484324
0.185423,0.194789,0.216911,0.194789,0.310527,0.326213,RGBLEDFamily_07Feb11,2024-02-15T23:36:59.074006
0.275547,0.291025,0.313492,0.291025,0.313099,0.330686,RGBLEDFamily_07Feb11,2024-02-15T23:37:08.419227
0.394228,0.418592,0.43358,0.418592,0.316294,0.335841,RGBLEDFamily_07Feb11,2024-02-15T23:37:17.765918
0.539317,0.572439,0.597024,0.572439,0.315615,0.334998,RGBLEDFamily_07Feb11,2024-02-15T23:37:27.050347
0.755799,0.800703,0.835234,0.800703,0.316004,0.334779,RGBLEDFamily_07Feb11,2024-02-15T23:37:36.316551
1.017027,1.07696,1.104102,1.07696,0.318011,0.336751,RGBLEDFamily_07Feb11,2024-02-15T23:37:45.559543
1.356816,1.434382,1.470612,1.434382,0.318366,0.336566,RGBLEDFamily_07Feb11,2024-02-15T23:37:54.791562
1.798544,1.899507,1.944259,1.899507,0.31876,0.336654,RGBLEDFamily_07Feb11,2024-02-15T23:38:03.972269
2.348251,2.491025,2.551763,2.491025,0.317716,0.337033,RGBLEDFamily_07Feb11,2024-02-15T23:38:13.132613
2.960427,3.143832,3.187761,3.143832,0.318599,0.338337,RGBLEDFamily_07Feb11,2024-02-15T23:38:22.103162
3.655461,3.876022,3.909873,3.876022,0.319495,0.338773,RGBLEDFamily_07Feb11,2024-02-15T23:38:29.965881
4.703485,4.990181,5.03739,4.990181,0.31929,0.338752,RGBLEDFamily_07Feb11,2024-02-15T23:38:36.804549
5.896497,6.223463,6.319724,6.223463,0.319772,0.337504,RGBLEDFamily_07Feb11,2024-02-15T23:38:42.917407
7.216218,7.65298,7.725142,7.65298,0.319382,0.338712,RGBLEDFamily_07Feb11,2024-02-15T23:38:48.477964
8.977596,9.542086,9.534819,9.542086,0.320006,0.340127,RGBLEDFamily_07Feb11,2024-02-15T23:38:53.560751
11.139914,11.80208,11.900745,11.80208,0.31972,0.338724,RGBLEDFamily_07Feb11,2024-02-15T23:38:58.242944
13.359884,14.161917,14.35481,14.161917,0.31903,0.338182,RGBLEDFamily_07Feb11,2024-02-15T23:39:02.612941
16.277326,17.227152,17.426604,17.227152,0.319595,0.338244,RGBLEDFamily_07Feb11,2024-02-15T23:39:06.861962
19.729515,20.884832,21.150128,20.884832,0.319431,0.338137,RGBLEDFamily_07Feb11,2024-02-15T23:39:10.899366
24.000077,25.458842,25.693419,25.458842,0.319352,0.338763,RGBLEDFamily_07Feb11,2024-02-15T23:39:14.827923
28.647707,30.42367,30.744083,30.42367,0.318962,0.338735,RGBLEDFamily_07Feb11,2024-02-15T23:39:18.630009
