X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T19:25:13.792578
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T19:25:22.911025
0.007592,0.008068,0.01051,0.008068,0.290104,0.30831,RGBLEDFamily_07Feb11,2024-02-14T19:25:34.018725
0.020671,0.022782,0.028222,0.022782,0.288405,0.31785,RGBLEDFamily_07Feb11,2024-02-14T19:25:43.976393
0.047117,0.048286,0.061538,0.048286,0.300221,0.307668,RGBLEDFamily_07Feb11,2024-02-14T19:25:53.969538
0.0852,0.086255,0.105903,0.086255,0.307185,0.310987,RGBLEDFamily_07Feb11,2024-02-14T19:26:03.567096
0.138278,0.143257,0.162636,0.143257,0.311317,0.322527,RGBLEDFamily_07Feb11,2024-02-14T19:26:12.836798
0.216493,0.225649,0.249279,0.225649,0.313113,0.326355,RGBLEDFamily_07Feb11,2024-02-14T19:26:22.300247
0.331638,0.346622,0.367196,0.346622,0.317219,0.331551,RGBLEDFamily_07Feb11,2024-02-14T19:26:31.572973
0.487882,0.514041,0.53463,0.514041,0.317517,0.334542,RGBLEDFamily_07Feb11,2024-02-14T19:26:40.875699
0.695646,0.735333,0.753175,0.735333,0.318497,0.336667,RGBLEDFamily_07Feb11,2024-02-14T19:26:50.143269
0.964682,1.019876,1.032866,1.019876,0.319704,0.337995,RGBLEDFamily_07Feb11,2024-02-14T19:26:59.376858
1.285429,1.358328,1.374544,1.358328,0.319894,0.338035,RGBLEDFamily_07Feb11,2024-02-14T19:27:08.610085
1.711981,1.817498,1.844451,1.817498,0.318572,0.338206,RGBLEDFamily_07Feb11,2024-02-14T19:27:17.766723
2.261061,2.40088,2.431995,2.40088,0.318732,0.338441,RGBLEDFamily_07Feb11,2024-02-14T19:27:26.899413
2.948382,3.123725,3.146505,3.123725,0.319829,0.33885,RGBLEDFamily_07Feb11,2024-02-14T19:27:35.961437
3.763906,3.998577,4.016402,3.998577,0.319547,0.33947,RGBLEDFamily_07Feb11,2024-02-14T19:27:43.691401
4.793656,5.065211,5.112212,5.065211,0.320194,0.338333,RGBLEDFamily_07Feb11,2024-02-14T19:27:50.448603
6.013306,6.341652,6.425756,6.341652,0.320185,0.337668,RGBLEDFamily_07Feb11,2024-02-14T19:27:56.408403
7.536689,7.956535,8.052525,7.956535,0.320087,0.337918,RGBLEDFamily_07Feb11,2024-02-14T19:28:01.843264
9.272859,9.809596,9.895656,9.809596,0.319995,0.338517,RGBLEDFamily_07Feb11,2024-02-14T19:28:06.847458
11.460842,12.119738,12.291239,12.119738,0.319494,0.337862,RGBLEDFamily_07Feb11,2024-02-14T19:28:11.492424
14.133209,14.949299,15.153149,14.949299,0.319498,0.337947,RGBLEDFamily_07Feb11,2024-02-14T19:28:15.797616
17.223328,18.183314,18.441298,18.183314,0.319851,0.337679,RGBLEDFamily_07Feb11,2024-02-14T19:28:19.893449
20.959465,22.17667,22.381328,22.17667,0.319907,0.338485,RGBLEDFamily_07Feb11,2024-02-14T19:28:23.877132
25.485615,26.97488,27.437072,26.97488,0.318979,0.337618,RGBLEDFamily_07Feb11,2024-02-14T19:28:27.652502
30.925458,32.68174,33.248961,32.68174,0.319293,0.337426,RGBLEDFamily_07Feb11,2024-02-14T19:28:31.314721
37.414777,39.483751,40.258093,39.483751,0.319357,0.337017,RGBLEDFamily_07Feb11,2024-02-14T19:28:34.945668
45.122358,47.731319,48.699881,47.731319,0.318765,0.337196,RGBLEDFamily_07Feb11,2024-02-14T19:28:38.486016
53.945987,57.035924,58.493621,57.035924,0.318311,0.336544,RGBLEDFamily_07Feb11,2024-02-14T19:28:41.913182
63.876826,67.514833,69.136515,67.514833,0.318543,0.336685,RGBLEDFamily_07Feb11,2024-02-14T19:28:45.359789
75.334552,79.625116,81.537683,79.625116,0.318543,0.336685,RGBLEDFamily_07Feb11,2024-02-14T19:28:48.766671
88.260688,93.236571,95.460002,93.236571,0.31868,0.336646,RGBLEDFamily_07Feb11,2024-02-14T19:28:51.871368
103.40117,109.174265,112.123618,109.174265,0.318452,0.336232,RGBLEDFamily_07Feb11,2024-02-14T19:28:54.891848
121.69074,128.622298,131.824894,128.622298,0.318447,0.336586,RGBLEDFamily_07Feb11,2024-02-14T19:28:57.994128
142.314417,150.833983,154.057016,150.833983,0.318231,0.337281,RGBLEDFamily_07Feb11,2024-02-14T19:29:01.118399
167.562535,177.094961,181.657415,177.094961,0.318369,0.336481,RGBLEDFamily_07Feb11,2024-02-14T19:29:04.227036
193.997521,204.794295,210.940725,204.794295,0.318168,0.335876,RGBLEDFamily_07Feb11,2024-02-14T19:29:07.342148
219.354151,231.550278,238.882581,231.550278,0.318003,0.335684,RGBLEDFamily_07Feb11,2024-02-14T19:29:10.452231
244.958621,259.184962,267.005113,259.184962,0.317654,0.336102,RGBLEDFamily_07Feb11,2024-02-14T19:29:13.565747
267.826281,283.475635,291.922939,283.475635,0.317621,0.33618,RGBLEDFamily_07Feb11,2024-02-14T19:29:16.673947
286.393207,302.818487,312.286561,302.818487,0.317686,0.335906,RGBLEDFamily_07Feb11,2024-02-14T19:29:19.792790
303.342601,320.746313,330.638002,320.746313,0.317727,0.335956,RGBLEDFamily_07Feb11,2024-02-14T19:29:22.909356
319.735985,338.011928,348.648659,338.011928,0.317704,0.335864,RGBLEDFamily_07Feb11,2024-02-14T19:29:26.023432
335.138287,354.526478,365.320656,354.526478,0.317671,0.336049,RGBLEDFamily_07Feb11,2024-02-14T19:29:29.131359
352.631265,373.038165,385.011433,373.038165,0.317491,0.335864,RGBLEDFamily_07Feb11,2024-02-14T19:29:32.248289
379.968503,401.676472,414.804351,401.676472,0.31758,0.335724,RGBLEDFamily_07Feb11,2024-02-14T19:29:35.363615
414.988123,439.080914,453.526014,439.080914,0.317367,0.335793,RGBLEDFamily_07Feb11,2024-02-14T19:29:38.474137
436.704137,461.934106,476.927298,461.934106,0.317472,0.335814,RGBLEDFamily_07Feb11,2024-02-14T19:29:41.591684
435.227486,460.522582,475.580593,460.522582,0.317376,0.335822,RGBLEDFamily_07Feb11,2024-02-14T19:29:44.708962
436.515608,461.851379,477.094005,461.851379,0.317359,0.335779,RGBLEDFamily_07Feb11,2024-02-14T19:29:47.814857
437.422267,462.902538,478.272221,462.902538,0.317295,0.335778,RGBLEDFamily_07Feb11,2024-02-14T19:29:50.927005
437.040803,462.624899,477.937026,462.624899,0.317247,0.335819,RGBLEDFamily_07Feb11,2024-02-14T19:29:54.041273
436.190603,461.877336,477.263843,461.877336,0.317153,0.33583,RGBLEDFamily_07Feb11,2024-02-14T19:29:57.161218
436.572067,462.154975,477.599038,462.154975,0.317201,0.335789,RGBLEDFamily_07Feb11,2024-02-14T19:30:00.285461
436.887495,462.543048,478.270103,462.543048,0.317114,0.335736,RGBLEDFamily_07Feb11,2024-02-14T19:30:03.398215
436.13855,461.685926,477.427418,461.685926,0.317134,0.33571,RGBLEDFamily_07Feb11,2024-02-14T19:30:06.521371
436.225824,461.878212,477.430212,461.878212,0.317132,0.335781,RGBLEDFamily_07Feb11,2024-02-14T19:30:09.631409
436.974768,462.735334,478.272896,462.735334,0.317112,0.335806,RGBLEDFamily_07Feb11,2024-02-14T19:30:12.745101
436.852274,462.542173,478.103733,462.542173,0.317135,0.335784,RGBLEDFamily_07Feb11,2024-02-14T19:30:15.864132
436.765001,462.349887,478.10094,462.349887,0.317136,0.335713,RGBLEDFamily_07Feb11,2024-02-14T19:30:18.974877
437.37747,463.315693,478.946755,463.315693,0.317023,0.335824,RGBLEDFamily_07Feb11,2024-02-14T19:30:22.084668
436.124568,461.987771,477.599713,461.987771,0.317017,0.335817,RGBLEDFamily_07Feb11,2024-02-14T19:30:25.172599
437.115649,462.738836,478.938374,462.738836,0.317028,0.335612,RGBLEDFamily_07Feb11,2024-02-14T19:30:28.290317
