X,Y,Z,Y,x,y,ccss_fname,Date
957.272168,1012.636915,1048.602884,1012.636915,0.317134,0.335476,RGBLEDFamily_07Feb11,2024-02-13T21:26:15.782558
962.172967,1019.368802,1060.183959,1019.368802,0.316325,0.335128,RGBLEDFamily_07Feb11,2024-02-13T21:26:22.157060
960.666291,1018.326795,1062.343874,1018.326795,0.31587,0.334829,RGBLEDFamily_07Feb11,2024-02-13T21:26:28.526849
960.460164,1018.691936,1065.018648,1018.691936,0.315508,0.334637,RGBLEDFamily_07Feb11,2024-02-13T21:26:34.907322
957.932357,1016.371773,1064.16402,1016.371773,0.315268,0.334501,RGBLEDFamily_07Feb11,2024-02-13T21:26:41.289885
958.624077,1017.563701,1066.679792,1017.563701,0.31504,0.334409,RGBLEDFamily_07Feb11,2024-02-13T21:26:47.661201
958.352681,1017.400874,1067.512315,1017.400874,0.314909,0.334312,RGBLEDFamily_07Feb11,2024-02-13T21:26:54.041807
957.376346,1015.709563,1063.823238,1015.709563,0.315247,0.334455,RGBLEDFamily_07Feb11,2024-02-13T21:27:00.422716
955.414126,1013.637579,1062.46849,1013.637579,0.31516,0.334366,RGBLEDFamily_07Feb11,2024-02-13T21:27:06.802595
954.669587,1012.892643,1062.294414,1012.892643,0.315087,0.334304,RGBLEDFamily_07Feb11,2024-02-13T21:27:13.185678
955.300443,1013.668789,1063.636545,1013.668789,0.31501,0.334257,RGBLEDFamily_07Feb11,2024-02-13T21:27:19.556765
950.879301,1009.658587,1060.933648,1009.658587,0.314707,0.334161,RGBLEDFamily_07Feb11,2024-02-13T21:27:25.936031
