X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-13T23:58:42.452725
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-13T23:58:51.592725
0.011501,0.010446,0.013307,0.010446,0.32623,0.296298,RGBLEDFamily_07Feb11,2024-02-13T23:59:02.264188
0.027501,0.028154,0.032216,0.028154,0.312967,0.320403,RGBLEDFamily_07Feb11,2024-02-13T23:59:12.498565
0.055946,0.059025,0.059769,0.059025,0.32017,0.337785,RGBLEDFamily_07Feb11,2024-02-13T23:59:22.160360
0.091345,0.097759,0.094143,0.097759,0.322492,0.345137,RGBLEDFamily_07Feb11,2024-02-13T23:59:31.633654
0.160551,0.171764,0.169275,0.171764,0.320085,0.342439,RGBLEDFamily_07Feb11,2024-02-13T23:59:41.215644
0.24529,0.26165,0.257606,0.26165,0.320831,0.342229,RGBLEDFamily_07Feb11,2024-02-13T23:59:50.560365
0.370081,0.391719,0.38979,0.391719,0.321366,0.340155,RGBLEDFamily_07Feb11,2024-02-13T23:59:59.819808
0.528741,0.56241,0.571343,0.56241,0.318041,0.338293,RGBLEDFamily_07Feb11,2024-02-14T00:00:09.025504
0.751146,0.798017,0.819484,0.798017,0.31712,0.336908,RGBLEDFamily_07Feb11,2024-02-14T00:00:18.266785
1.016792,1.075051,1.108622,1.075051,0.317701,0.335905,RGBLEDFamily_07Feb11,2024-02-14T00:00:27.499800
1.335052,1.408968,1.442273,1.408968,0.31891,0.336567,RGBLEDFamily_07Feb11,2024-02-14T00:00:36.728771
1.775308,1.861561,1.929457,1.861561,0.318937,0.334433,RGBLEDFamily_07Feb11,2024-02-14T00:00:45.887328
2.317051,2.444206,2.481416,2.444206,0.319917,0.337473,RGBLEDFamily_07Feb11,2024-02-14T00:00:55.006183
3.02073,3.190747,3.206218,3.190747,0.32075,0.338803,RGBLEDFamily_07Feb11,2024-02-14T00:01:03.962623
3.830109,4.058414,4.061523,4.058414,0.32051,0.339615,RGBLEDFamily_07Feb11,2024-02-14T00:01:11.569737
4.87483,5.154603,5.209597,5.154603,0.319891,0.33825,RGBLEDFamily_07Feb11,2024-02-14T00:01:18.284631
6.092691,6.403612,6.542982,6.403612,0.320006,0.336337,RGBLEDFamily_07Feb11,2024-02-14T00:01:24.276943
7.646237,8.081577,8.158332,8.081577,0.320112,0.338337,RGBLEDFamily_07Feb11,2024-02-14T00:01:29.692101
9.418013,9.919921,10.061197,9.919921,0.32035,0.337422,RGBLEDFamily_07Feb11,2024-02-14T00:01:34.685392
11.560015,12.185203,12.420513,12.185203,0.31964,0.336927,RGBLEDFamily_07Feb11,2024-02-14T00:01:39.343437
14.268924,15.066845,15.303647,15.066845,0.319649,0.337523,RGBLEDFamily_07Feb11,2024-02-14T00:01:43.654656
17.309471,18.286318,18.525607,18.286318,0.319827,0.337876,RGBLEDFamily_07Feb11,2024-02-14T00:01:47.755341
21.043324,22.286577,22.485875,22.286577,0.319731,0.338621,RGBLEDFamily_07Feb11,2024-02-14T00:01:51.669552
25.547812,26.996518,27.49162,26.996518,0.319204,0.337305,RGBLEDFamily_07Feb11,2024-02-14T00:01:55.463164
30.919479,32.617073,33.302091,32.617073,0.319289,0.336819,RGBLEDFamily_07Feb11,2024-02-14T00:01:59.133455
37.362693,39.397269,40.316393,39.397269,0.319131,0.336509,RGBLEDFamily_07Feb11,2024-02-14T00:02:02.697885
44.972878,47.41842,48.526747,47.41842,0.319142,0.336496,RGBLEDFamily_07Feb11,2024-02-14T00:02:06.255652
53.760065,56.660269,58.090342,56.660269,0.319031,0.336241,RGBLEDFamily_07Feb11,2024-02-14T00:02:09.695343
63.394737,67.005287,68.61473,67.005287,0.318543,0.336685,RGBLEDFamily_07Feb11,2024-02-14T00:02:13.145844
74.786224,78.82073,80.810121,78.82073,0.319031,0.336241,RGBLEDFamily_07Feb11,2024-02-14T00:02:16.558874
87.252774,92.294971,94.451286,92.294971,0.318442,0.336844,RGBLEDFamily_07Feb11,2024-02-14T00:02:19.679716
98.406396,104.05311,106.405503,104.05311,0.318606,0.336889,RGBLEDFamily_07Feb11,2024-02-14T00:02:22.799055
111.198789,117.528996,120.710567,117.528996,0.318221,0.336337,RGBLEDFamily_07Feb11,2024-02-14T00:02:25.914346
125.329802,132.905282,135.539207,132.905282,0.318278,0.337516,RGBLEDFamily_07Feb11,2024-02-14T00:02:29.030783
141.807609,149.870804,153.710309,149.870804,0.318391,0.336494,RGBLEDFamily_07Feb11,2024-02-14T00:02:32.179088
158.450386,167.634927,172.727902,167.634927,0.317655,0.336068,RGBLEDFamily_07Feb11,2024-02-14T00:02:35.293194
174.208508,184.012211,188.727821,184.012211,0.31851,0.336434,RGBLEDFamily_07Feb11,2024-02-14T00:02:38.411189
188.814218,199.590414,205.389318,199.590414,0.317979,0.336127,RGBLEDFamily_07Feb11,2024-02-14T00:02:41.533827
202.061365,213.838068,220.204665,213.838068,0.317655,0.336168,RGBLEDFamily_07Feb11,2024-02-14T00:02:44.665543
212.882726,225.017599,231.817762,225.017599,0.317869,0.335989,RGBLEDFamily_07Feb11,2024-02-14T00:02:47.781105
222.192216,234.78473,241.917786,234.78473,0.317919,0.335937,RGBLEDFamily_07Feb11,2024-02-14T00:02:50.848789
231.417283,244.851955,251.857365,244.851955,0.317826,0.336277,RGBLEDFamily_07Feb11,2024-02-14T00:02:53.959749
240.310089,254.340571,261.455824,254.340571,0.317826,0.336382,RGBLEDFamily_07Feb11,2024-02-14T00:02:57.092782
251.030195,265.629661,273.238422,265.629661,0.317801,0.336283,RGBLEDFamily_07Feb11,2024-02-14T00:03:00.215909
264.672788,279.85311,288.216669,279.85311,0.317833,0.336062,RGBLEDFamily_07Feb11,2024-02-14T00:03:03.335979
283.47072,299.884129,309.090912,299.884129,0.317634,0.336025,RGBLEDFamily_07Feb11,2024-02-14T00:03:06.458672
294.299337,311.668224,321.214968,311.668224,0.317413,0.336145,RGBLEDFamily_07Feb11,2024-02-14T00:03:09.579896
294.435813,311.559541,321.211837,311.559541,0.317551,0.336019,RGBLEDFamily_07Feb11,2024-02-14T00:03:12.714374
294.457051,311.862261,321.550501,311.862261,0.317347,0.336106,RGBLEDFamily_07Feb11,2024-02-14T00:03:15.834366
294.492272,311.863136,321.71687,311.863136,0.317316,0.336033,RGBLEDFamily_07Feb11,2024-02-14T00:03:18.957828
294.996229,312.333936,322.221228,312.333936,0.317353,0.336005,RGBLEDFamily_07Feb11,2024-02-14T00:03:22.074519
294.527492,311.864012,321.883239,311.864012,0.317285,0.335961,RGBLEDFamily_07Feb11,2024-02-14T00:03:25.192449
294.8077,312.25121,322.387935,312.25121,0.317186,0.335954,RGBLEDFamily_07Feb11,2024-02-14T00:03:28.299026
295.189163,312.528849,322.72313,312.528849,0.317257,0.335893,RGBLEDFamily_07Feb11,2024-02-14T00:03:31.417048
295.066669,312.335687,322.553967,312.335687,0.317291,0.335861,RGBLEDFamily_07Feb11,2024-02-14T00:03:34.535922
295.346877,312.722885,323.058663,312.722885,0.317192,0.335854,RGBLEDFamily_07Feb11,2024-02-14T00:03:37.652655
294.878141,312.252961,322.720674,312.252961,0.317124,0.335809,RGBLEDFamily_07Feb11,2024-02-14T00:03:40.783102
295.259604,312.5306,323.055869,312.5306,0.317195,0.335749,RGBLEDFamily_07Feb11,2024-02-14T00:03:43.904360
295.294824,312.531475,323.222238,312.531475,0.317164,0.335677,RGBLEDFamily_07Feb11,2024-02-14T00:03:47.025779
294.878141,312.252961,322.720674,312.252961,0.317124,0.335809,RGBLEDFamily_07Feb11,2024-02-14T00:03:50.045098
295.158349,312.640159,323.22537,312.640159,0.317026,0.335803,RGBLEDFamily_07Feb11,2024-02-14T00:03:53.173008
295.316063,312.834195,323.560902,312.834195,0.316961,0.335763,RGBLEDFamily_07Feb11,2024-02-14T00:03:56.291410
