X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-15T23:30:07.199381
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-15T23:30:16.397874
0.015227,0.014324,0.021287,0.014324,0.299521,0.281761,RGBLEDFamily_07Feb11,2024-02-15T23:30:27.568782
0.034973,0.036677,0.051663,0.036677,0.283611,0.297432,RGBLEDFamily_07Feb11,2024-02-15T23:30:37.174286
0.072059,0.07479,0.095538,0.07479,0.297287,0.308558,RGBLEDFamily_07Feb11,2024-02-15T23:30:46.522680
0.120264,0.125338,0.148142,0.125338,0.305438,0.318322,RGBLEDFamily_07Feb11,2024-02-15T23:30:55.847965
0.182409,0.192785,0.21614,0.192785,0.308471,0.326017,RGBLEDFamily_07Feb11,2024-02-15T23:31:05.439321
0.271152,0.28803,0.313015,0.28803,0.310884,0.330235,RGBLEDFamily_07Feb11,2024-02-15T23:31:14.843371
0.390299,0.416001,0.433634,0.416001,0.314774,0.335503,RGBLEDFamily_07Feb11,2024-02-15T23:31:24.163552
0.532891,0.56826,0.593802,0.56826,0.314399,0.335266,RGBLEDFamily_07Feb11,2024-02-15T23:31:33.455259
0.754045,0.799988,0.839669,0.799988,0.315012,0.334205,RGBLEDFamily_07Feb11,2024-02-15T23:31:42.726307
1.009816,1.070397,1.110209,1.070397,0.316515,0.335503,RGBLEDFamily_07Feb11,2024-02-15T23:31:51.897261
1.355983,1.434176,1.487954,1.434176,0.316958,0.335236,RGBLEDFamily_07Feb11,2024-02-15T23:32:01.070295
1.809148,1.909649,1.969779,1.909649,0.318032,0.335699,RGBLEDFamily_07Feb11,2024-02-15T23:32:10.227512
2.355233,2.487292,2.537823,2.487292,0.319122,0.337016,RGBLEDFamily_07Feb11,2024-02-15T23:32:19.384946
2.980988,3.161601,3.185528,3.161601,0.31957,0.338932,RGBLEDFamily_07Feb11,2024-02-15T23:32:28.377754
3.675788,3.903095,3.950338,3.903095,0.318824,0.338539,RGBLEDFamily_07Feb11,2024-02-15T23:32:36.243936
4.727793,5.018768,5.091474,5.018768,0.318627,0.338237,RGBLEDFamily_07Feb11,2024-02-15T23:32:43.038923
5.949531,6.296996,6.392065,6.296996,0.319205,0.337847,RGBLEDFamily_07Feb11,2024-02-15T23:32:49.104634
7.332035,7.769402,7.869599,7.769402,0.319186,0.338226,RGBLEDFamily_07Feb11,2024-02-15T23:32:54.629263
9.102195,9.668801,9.684284,9.668801,0.319877,0.339789,RGBLEDFamily_07Feb11,2024-02-15T23:32:59.659360
11.252548,11.934901,12.002768,11.934901,0.319764,0.339154,RGBLEDFamily_07Feb11,2024-02-15T23:33:04.292620
13.468904,14.272659,14.512082,14.272659,0.318763,0.337785,RGBLEDFamily_07Feb11,2024-02-15T23:33:08.755310
16.661132,17.628569,17.84908,17.628569,0.319554,0.338109,RGBLEDFamily_07Feb11,2024-02-15T23:33:12.969284
20.175957,21.380168,21.64274,21.380168,0.319246,0.3383,RGBLEDFamily_07Feb11,2024-02-15T23:33:17.014285
24.310647,25.765827,26.104443,25.765827,0.319117,0.338219,RGBLEDFamily_07Feb11,2024-02-15T23:33:20.917159
29.190878,30.952921,31.307219,30.952921,0.319197,0.338464,RGBLEDFamily_07Feb11,2024-02-15T23:33:24.690570
35.22245,37.375697,37.579221,37.375697,0.319689,0.339232,RGBLEDFamily_07Feb11,2024-02-15T23:33:28.397808
42.298729,44.836301,45.328248,44.836301,0.319324,0.338481,RGBLEDFamily_07Feb11,2024-02-15T23:33:31.999128
49.948782,52.885726,53.580381,52.885726,0.319335,0.338112,RGBLEDFamily_07Feb11,2024-02-15T23:33:35.545532
60.137896,63.641131,64.813913,63.641131,0.318877,0.337452,RGBLEDFamily_07Feb11,2024-02-15T23:33:39.024339
65.825778,69.426939,71.156679,69.426939,0.318909,0.336356,RGBLEDFamily_07Feb11,2024-02-15T23:33:42.481109
70.434914,74.204349,76.215695,74.204349,0.318919,0.335987,RGBLEDFamily_07Feb11,2024-02-15T23:33:45.925569
75.1705,79.443676,81.621803,79.443676,0.318201,0.336289,RGBLEDFamily_07Feb11,2024-02-15T23:33:49.287277
78.950003,83.496337,85.766095,83.496337,0.318074,0.336391,RGBLEDFamily_07Feb11,2024-02-15T23:33:52.631590
82.740092,87.282237,89.896022,87.282237,0.318331,0.335806,RGBLEDFamily_07Feb11,2024-02-15T23:33:55.964343
85.601576,90.498876,93.098994,90.498876,0.317986,0.336178,RGBLEDFamily_07Feb11,2024-02-15T23:33:59.102504
88.352367,93.541043,96.131404,93.541043,0.317786,0.336449,RGBLEDFamily_07Feb11,2024-02-15T23:34:02.169366
96.653943,102.366574,105.222712,102.366574,0.317686,0.336463,RGBLEDFamily_07Feb11,2024-02-15T23:34:05.307362
108.101755,114.210066,117.509331,114.210066,0.318114,0.336089,RGBLEDFamily_07Feb11,2024-02-15T23:34:08.443365
120.861778,128.177455,131.490374,128.177455,0.317615,0.33684,RGBLEDFamily_07Feb11,2024-02-15T23:34:11.576996
