X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T07:30:36.035921
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T07:30:45.153595
0.009748,0.009533,0.011135,0.009533,0.320474,0.313433,RGBLEDFamily_07Feb11,2024-02-14T07:30:56.839750
0.020636,0.022685,0.025922,0.022685,0.298027,0.327613,RGBLEDFamily_07Feb11,2024-02-14T07:31:07.088849
0.045844,0.046665,0.055498,0.046665,0.30974,0.31529,RGBLEDFamily_07Feb11,2024-02-14T07:31:16.561914
0.080866,0.082149,0.090859,0.082149,0.318529,0.323582,RGBLEDFamily_07Feb11,2024-02-14T07:31:26.017229
0.132073,0.13744,0.143512,0.13744,0.31977,0.332765,RGBLEDFamily_07Feb11,2024-02-14T07:31:35.451734
0.204881,0.214036,0.214669,0.214036,0.323367,0.337817,RGBLEDFamily_07Feb11,2024-02-14T07:31:44.919922
0.313152,0.330893,0.307889,0.330893,0.328964,0.347601,RGBLEDFamily_07Feb11,2024-02-14T07:31:54.275224
0.462223,0.491462,0.453539,0.491462,0.328465,0.349242,RGBLEDFamily_07Feb11,2024-02-14T07:32:03.523907
0.656827,0.701657,0.651913,0.701657,0.326715,0.349014,RGBLEDFamily_07Feb11,2024-02-14T07:32:12.757038
0.909796,0.974905,0.890679,0.974905,0.32781,0.351269,RGBLEDFamily_07Feb11,2024-02-14T07:32:22.016935
1.210577,1.292885,1.18745,1.292885,0.327989,0.350289,RGBLEDFamily_07Feb11,2024-02-14T07:32:31.180085
1.628478,1.736011,1.587584,1.736011,0.328848,0.350563,RGBLEDFamily_07Feb11,2024-02-14T07:32:40.240999
2.154612,2.299586,2.105323,2.299586,0.328471,0.350572,RGBLEDFamily_07Feb11,2024-02-14T07:32:49.448564
2.810279,2.999862,2.717773,2.999862,0.329539,0.35177,RGBLEDFamily_07Feb11,2024-02-14T07:32:58.658634
3.576739,3.827335,3.449089,3.827335,0.329557,0.352647,RGBLEDFamily_07Feb11,2024-02-14T07:33:06.577494
4.531929,4.835866,4.343282,4.835866,0.330531,0.352698,RGBLEDFamily_07Feb11,2024-02-14T07:33:13.548721
5.682724,6.058955,5.471145,6.058955,0.330145,0.352002,RGBLEDFamily_07Feb11,2024-02-14T07:33:19.722032
7.113379,7.598267,6.882729,7.598267,0.329409,0.351863,RGBLEDFamily_07Feb11,2024-02-14T07:33:25.227948
8.848948,9.448528,8.544186,9.448528,0.329672,0.35201,RGBLEDFamily_07Feb11,2024-02-14T07:33:30.324249
10.893073,11.635035,10.570006,11.635035,0.329115,0.351532,RGBLEDFamily_07Feb11,2024-02-14T07:33:34.953215
