X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T17:57:19.228539
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T17:57:28.411631
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T17:57:37.588594
0.005683,0.007874,0.007315,0.007874,0.272295,0.377261,RGBLEDFamily_07Feb11,2024-02-14T17:57:48.391575
0.010778,0.012105,0.014906,0.012105,0.285224,0.320324,RGBLEDFamily_07Feb11,2024-02-14T17:58:00.227783
0.026043,0.026595,0.032882,0.026595,0.304523,0.310983,RGBLEDFamily_07Feb11,2024-02-14T17:58:10.866535
0.057016,0.059244,0.06511,0.059244,0.314364,0.326648,RGBLEDFamily_07Feb11,2024-02-14T17:58:20.497453
0.107856,0.112672,0.11959,0.112672,0.317113,0.331273,RGBLEDFamily_07Feb11,2024-02-14T17:58:29.772237
0.192003,0.201148,0.204755,0.201148,0.321126,0.336421,RGBLEDFamily_07Feb11,2024-02-14T17:58:39.264754
0.320443,0.339105,0.333719,0.339105,0.322615,0.341404,RGBLEDFamily_07Feb11,2024-02-14T17:58:48.633074
0.499131,0.528638,0.522823,0.528638,0.321897,0.340927,RGBLEDFamily_07Feb11,2024-02-14T17:58:57.911942
0.731496,0.776233,0.751624,0.776233,0.323764,0.343564,RGBLEDFamily_07Feb11,2024-02-14T17:59:07.157252
1.007043,1.068067,1.039791,1.068067,0.323298,0.34289,RGBLEDFamily_07Feb11,2024-02-14T17:59:16.315554
1.395357,1.472093,1.445457,1.472093,0.323531,0.341323,RGBLEDFamily_07Feb11,2024-02-14T17:59:25.461519
1.878789,1.982789,1.950505,1.982789,0.323256,0.34115,RGBLEDFamily_07Feb11,2024-02-14T17:59:34.498691
2.497299,2.628988,2.576204,2.628988,0.32422,0.341317,RGBLEDFamily_07Feb11,2024-02-14T17:59:43.629872
3.243387,3.432012,3.341792,3.432012,0.323782,0.342612,RGBLEDFamily_07Feb11,2024-02-14T17:59:52.099233
4.191716,4.431175,4.342593,4.431175,0.323298,0.341767,RGBLEDFamily_07Feb11,2024-02-14T17:59:59.392515
5.325604,5.61216,5.534837,5.61216,0.323301,0.340697,RGBLEDFamily_07Feb11,2024-02-14T18:00:05.814277
6.734608,7.112006,6.995683,7.112006,0.323122,0.341229,RGBLEDFamily_07Feb11,2024-02-14T18:00:11.484168
8.426006,8.876524,8.780914,8.876524,0.32304,0.340313,RGBLEDFamily_07Feb11,2024-02-14T18:00:16.698715
10.448687,11.02358,10.948356,11.02358,0.322285,0.340018,RGBLEDFamily_07Feb11,2024-02-14T18:00:21.445545
13.005045,13.718695,13.66702,13.718695,0.321981,0.339649,RGBLEDFamily_07Feb11,2024-02-14T18:00:25.870605
15.891737,16.802197,16.626072,16.802197,0.322217,0.340677,RGBLEDFamily_07Feb11,2024-02-14T18:00:30.025294
19.458239,20.602523,20.307743,20.602523,0.322324,0.341279,RGBLEDFamily_07Feb11,2024-02-14T18:00:34.017197
23.791881,25.093626,25.032217,25.093626,0.32187,0.339481,RGBLEDFamily_07Feb11,2024-02-14T18:00:37.914528
29.037192,30.575383,30.636489,30.575383,0.321745,0.338789,RGBLEDFamily_07Feb11,2024-02-14T18:00:41.671501
35.321552,37.199725,37.334198,37.199725,0.321527,0.338624,RGBLEDFamily_07Feb11,2024-02-14T18:00:45.327492
42.86982,45.134707,45.302883,45.134707,0.321586,0.338576,RGBLEDFamily_07Feb11,2024-02-14T18:00:48.898851
51.34222,54.120096,54.659749,54.120096,0.320644,0.337993,RGBLEDFamily_07Feb11,2024-02-14T18:00:52.345038
60.950513,64.31217,65.033668,64.31217,0.320293,0.337958,RGBLEDFamily_07Feb11,2024-02-14T18:00:55.807830
72.168659,76.180188,76.892784,76.180188,0.320406,0.338215,RGBLEDFamily_07Feb11,2024-02-14T18:00:59.228117
84.716921,89.112036,90.08132,89.112036,0.321007,0.33766,RGBLEDFamily_07Feb11,2024-02-14T18:01:02.339002
99.18175,104.686737,106.077339,104.686737,0.319997,0.337758,RGBLEDFamily_07Feb11,2024-02-14T18:01:05.456377
117.226332,123.748448,125.440289,123.748448,0.319928,0.337728,RGBLEDFamily_07Feb11,2024-02-14T18:01:08.680269
137.79355,145.656538,147.167379,145.656538,0.319991,0.33825,RGBLEDFamily_07Feb11,2024-02-14T18:01:11.795259
162.36161,171.442337,173.431572,171.442337,0.320091,0.337994,RGBLEDFamily_07Feb11,2024-02-14T18:01:14.905662
188.327859,198.671747,202.376894,198.671747,0.319537,0.337088,RGBLEDFamily_07Feb11,2024-02-14T18:01:18.011244
