X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T07:18:50.384332
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T07:18:59.500853
0.006549,0.00769,0.008082,0.00769,0.293393,0.344528,RGBLEDFamily_07Feb11,2024-02-14T07:19:10.839795
0.015766,0.018608,0.020859,0.018608,0.285449,0.336894,RGBLEDFamily_07Feb11,2024-02-14T07:19:21.867254
0.036127,0.037446,0.045656,0.037446,0.303002,0.314069,RGBLEDFamily_07Feb11,2024-02-14T07:19:31.775892
0.066451,0.068169,0.077735,0.068169,0.312925,0.321014,RGBLEDFamily_07Feb11,2024-02-14T07:19:41.167191
0.115429,0.12175,0.128471,0.12175,0.315682,0.332969,RGBLEDFamily_07Feb11,2024-02-14T07:19:50.635877
0.18412,0.19507,0.197532,0.19507,0.319253,0.338239,RGBLEDFamily_07Feb11,2024-02-14T07:20:00.115693
0.289044,0.308249,0.289417,0.308249,0.325974,0.347632,RGBLEDFamily_07Feb11,2024-02-14T07:20:09.446399
0.434606,0.465761,0.429191,0.465761,0.32688,0.350313,RGBLEDFamily_07Feb11,2024-02-14T07:20:18.778767
0.632464,0.677414,0.626176,0.677414,0.326677,0.349894,RGBLEDFamily_07Feb11,2024-02-14T07:20:28.038879
0.888139,0.952067,0.868621,0.952067,0.327869,0.351468,RGBLEDFamily_07Feb11,2024-02-14T07:20:37.185659
1.19021,1.271366,1.165124,1.271366,0.32818,0.350557,RGBLEDFamily_07Feb11,2024-02-14T07:20:46.325260
1.607065,1.714774,1.561202,1.714774,0.329112,0.351169,RGBLEDFamily_07Feb11,2024-02-14T07:20:55.473092
2.132791,2.274494,2.076161,2.274494,0.32896,0.350816,RGBLEDFamily_07Feb11,2024-02-14T07:21:04.617161
2.772204,2.95762,2.642184,2.95762,0.331128,0.353275,RGBLEDFamily_07Feb11,2024-02-14T07:21:13.752987
3.514134,3.759127,3.371746,3.759127,0.33012,0.353135,RGBLEDFamily_07Feb11,2024-02-14T07:21:21.819619
4.520264,4.823953,4.339511,4.823953,0.330339,0.352532,RGBLEDFamily_07Feb11,2024-02-14T07:21:28.796663
5.687737,6.05368,5.474393,6.05368,0.330379,0.351635,RGBLEDFamily_07Feb11,2024-02-14T07:21:34.896953
7.109684,7.602858,6.858183,7.602858,0.329599,0.352462,RGBLEDFamily_07Feb11,2024-02-14T07:21:40.407366
8.834755,9.421961,8.509368,9.421961,0.330073,0.352011,RGBLEDFamily_07Feb11,2024-02-14T07:21:45.517103
10.884615,11.620398,10.547936,11.620398,0.329308,0.351569,RGBLEDFamily_07Feb11,2024-02-14T07:21:50.252423
13.507757,14.430356,13.133704,14.430356,0.328881,0.351344,RGBLEDFamily_07Feb11,2024-02-14T07:21:54.679676
16.478147,17.596966,16.0428,17.596966,0.328788,0.351111,RGBLEDFamily_07Feb11,2024-02-14T07:21:58.881745
20.059723,21.42507,19.484136,21.42507,0.329016,0.35141,RGBLEDFamily_07Feb11,2024-02-14T07:22:02.890737
24.3382,26.058856,23.583542,26.058856,0.328981,0.352239,RGBLEDFamily_07Feb11,2024-02-14T07:22:06.764075
29.653465,31.65952,28.889541,31.65952,0.328743,0.350983,RGBLEDFamily_07Feb11,2024-02-14T07:22:10.524595
35.851259,38.298057,34.8022,38.298057,0.329057,0.351515,RGBLEDFamily_07Feb11,2024-02-14T07:22:14.185638
43.458684,46.341691,42.212778,46.341691,0.3292,0.351038,RGBLEDFamily_07Feb11,2024-02-14T07:22:17.759513
51.986083,55.478768,50.990419,55.478768,0.32808,0.350123,RGBLEDFamily_07Feb11,2024-02-14T07:22:21.219765
61.617883,65.717753,60.952935,65.717753,0.327252,0.349027,RGBLEDFamily_07Feb11,2024-02-14T07:22:24.661822
72.811998,77.602091,71.984335,77.602091,0.327394,0.348933,RGBLEDFamily_07Feb11,2024-02-14T07:22:28.075834
85.147835,90.955836,84.612128,90.955836,0.326593,0.34887,RGBLEDFamily_07Feb11,2024-02-14T07:22:31.196634
99.809215,106.579427,98.774278,106.579427,0.327069,0.349254,RGBLEDFamily_07Feb11,2024-02-14T07:22:34.306050
117.431153,125.630632,116.140795,125.630632,0.326922,0.349749,RGBLEDFamily_07Feb11,2024-02-14T07:22:37.430501
137.975578,147.616195,136.702961,147.616195,0.326728,0.349557,RGBLEDFamily_07Feb11,2024-02-14T07:22:40.554786
162.274303,173.473339,160.637645,173.473339,0.326912,0.349473,RGBLEDFamily_07Feb11,2024-02-14T07:22:43.688664
188.054084,200.854193,186.587642,200.854193,0.326769,0.349011,RGBLEDFamily_07Feb11,2024-02-14T07:22:46.809868
213.037273,227.298701,212.52714,227.298701,0.326312,0.348157,RGBLEDFamily_07Feb11,2024-02-14T07:22:49.935148
232.752737,248.839421,232.754786,248.839421,0.325826,0.348345,RGBLEDFamily_07Feb11,2024-02-14T07:22:53.052437
249.498831,266.728156,248.440847,266.728156,0.326284,0.348816,RGBLEDFamily_07Feb11,2024-02-14T07:22:56.179627
262.754,280.941974,261.589031,280.941974,0.326287,0.348873,RGBLEDFamily_07Feb11,2024-02-14T07:22:59.292837
274.046949,293.083809,273.382466,293.083809,0.326047,0.348696,RGBLEDFamily_07Feb11,2024-02-14T07:23:02.423674
285.497612,305.41968,285.511434,305.41968,0.325751,0.348482,RGBLEDFamily_07Feb11,2024-02-14T07:23:05.545901
296.734102,317.257918,296.799836,317.257918,0.325798,0.348332,RGBLEDFamily_07Feb11,2024-02-14T07:23:08.669720
309.709063,331.084538,309.443324,331.084538,0.325928,0.348423,RGBLEDFamily_07Feb11,2024-02-14T07:23:11.784936
327.177693,350.053892,327.142918,350.053892,0.325753,0.348529,RGBLEDFamily_07Feb11,2024-02-14T07:23:14.912747
350.346009,374.776275,349.899722,374.776275,0.325897,0.348622,RGBLEDFamily_07Feb11,2024-02-14T07:23:18.038783
364.074321,389.572203,364.054504,389.572203,0.325735,0.348548,RGBLEDFamily_07Feb11,2024-02-14T07:23:21.165715
364.735992,390.237039,364.894394,390.237039,0.325696,0.348467,RGBLEDFamily_07Feb11,2024-02-14T07:23:24.291874
364.46019,389.962027,365.058308,389.962027,0.325562,0.348342,RGBLEDFamily_07Feb11,2024-02-14T07:23:27.416680
365.05142,390.625113,365.565459,390.625113,0.325578,0.348386,RGBLEDFamily_07Feb11,2024-02-14T07:23:30.544394
364.862892,390.542386,365.732166,390.542386,0.32544,0.348345,RGBLEDFamily_07Feb11,2024-02-14T07:23:33.669600
365.402069,391.014062,366.402894,391.014062,0.325433,0.348243,RGBLEDFamily_07Feb11,2024-02-14T07:23:36.796802
364.113947,389.685264,364.889482,389.685264,0.325483,0.348341,RGBLEDFamily_07Feb11,2024-02-14T07:23:39.927973
364.358935,390.071586,365.227808,390.071586,0.32542,0.348384,RGBLEDFamily_07Feb11,2024-02-14T07:23:43.057443
363.890198,389.601662,364.88982,389.601662,0.325372,0.348362,RGBLEDFamily_07Feb11,2024-02-14T07:23:46.175442
364.394155,390.072462,365.394178,390.072462,0.325392,0.348322,RGBLEDFamily_07Feb11,2024-02-14T07:23:49.298598
364.674363,390.459659,365.898873,390.459659,0.325302,0.348303,RGBLEDFamily_07Feb11,2024-02-14T07:23:52.418032
364.083132,389.796574,365.391721,389.796574,0.325286,0.348259,RGBLEDFamily_07Feb11,2024-02-14T07:23:55.538100
364.485834,390.376933,366.06558,390.376933,0.325164,0.348262,RGBLEDFamily_07Feb11,2024-02-14T07:23:58.671908
364.608328,390.570094,366.234743,390.570094,0.325133,0.348284,RGBLEDFamily_07Feb11,2024-02-14T07:24:01.797936
364.36334,390.183772,365.896417,390.183772,0.325196,0.34824,RGBLEDFamily_07Feb11,2024-02-14T07:24:04.921925
364.188793,389.799201,365.89083,389.799201,0.325204,0.348073,RGBLEDFamily_07Feb11,2024-02-14T07:24:08.038853
