X,Y,Z,Y,x,y,ccss_fname,Date
0.015393,0.01699,0.012941,0.01699,0.339623,0.374853,RGBLEDFamily_07Feb11,2024-02-14T06:22:20.870129
0.015232,0.016833,0.012826,0.016833,0.339311,0.374972,RGBLEDFamily_07Feb11,2024-02-14T06:22:30.953641
0.015376,0.01698,0.012963,0.01698,0.339291,0.374669,RGBLEDFamily_07Feb11,2024-02-14T06:22:40.866725
0.015565,0.017143,0.013085,0.017143,0.339897,0.374361,RGBLEDFamily_07Feb11,2024-02-14T06:22:50.784350
0.015376,0.016964,0.012969,0.016964,0.339355,0.3744,RGBLEDFamily_07Feb11,2024-02-14T06:23:00.700027
0.037413,0.041678,0.032077,0.041678,0.336546,0.37491,RGBLEDFamily_07Feb11,2024-02-14T06:23:10.731129
0.077213,0.086536,0.062974,0.086536,0.340561,0.381681,RGBLEDFamily_07Feb11,2024-02-14T06:23:20.327198
0.131207,0.147494,0.1147,0.147494,0.33352,0.374919,RGBLEDFamily_07Feb11,2024-02-14T06:23:29.706866
0.189288,0.213101,0.167958,0.213101,0.331882,0.373634,RGBLEDFamily_07Feb11,2024-02-14T06:23:39.172205
0.276355,0.309988,0.253649,0.309988,0.328997,0.369037,RGBLEDFamily_07Feb11,2024-02-14T06:23:48.522092
0.387748,0.440964,0.348093,0.440964,0.329492,0.374713,RGBLEDFamily_07Feb11,2024-02-14T06:23:57.902916
0.520376,0.587837,0.472665,0.587837,0.329169,0.371842,RGBLEDFamily_07Feb11,2024-02-14T06:24:07.168369
0.655598,0.742204,0.603095,0.742204,0.327652,0.370936,RGBLEDFamily_07Feb11,2024-02-14T06:24:16.436735
0.824433,0.932059,0.750169,0.932059,0.328897,0.371833,RGBLEDFamily_07Feb11,2024-02-14T06:24:25.599165
1.011354,1.142954,0.932394,1.142954,0.327649,0.370283,RGBLEDFamily_07Feb11,2024-02-14T06:24:34.772943
1.188589,1.326194,1.120056,1.326194,0.326999,0.364856,RGBLEDFamily_07Feb11,2024-02-14T06:24:43.943998
1.413973,1.575619,1.34016,1.575619,0.326571,0.363905,RGBLEDFamily_07Feb11,2024-02-14T06:24:53.101747
1.664512,1.854741,1.573269,1.854741,0.326854,0.364209,RGBLEDFamily_07Feb11,2024-02-14T06:25:02.252902
1.936308,2.153969,1.837147,2.153969,0.326669,0.36339,RGBLEDFamily_07Feb11,2024-02-14T06:25:11.397316
2.215642,2.465235,2.099068,2.465235,0.326794,0.363607,RGBLEDFamily_07Feb11,2024-02-14T06:25:20.548276
2.533798,2.817615,2.395915,2.817615,0.327054,0.363689,RGBLEDFamily_07Feb11,2024-02-14T06:25:29.684364
2.865088,3.199031,2.695142,3.199031,0.327092,0.365217,RGBLEDFamily_07Feb11,2024-02-14T06:25:38.485791
3.200527,3.573782,2.98846,3.573782,0.32783,0.366062,RGBLEDFamily_07Feb11,2024-02-14T06:25:46.751730
3.584932,4.014958,3.358114,4.014958,0.327152,0.366395,RGBLEDFamily_07Feb11,2024-02-14T06:25:54.373823
4.013471,4.505177,3.770121,4.505177,0.326597,0.366609,RGBLEDFamily_07Feb11,2024-02-14T06:26:01.551731
4.431402,4.95817,4.1818,4.95817,0.326526,0.36534,RGBLEDFamily_07Feb11,2024-02-14T06:26:08.289908
4.934637,5.525652,4.663536,5.525652,0.326282,0.365361,RGBLEDFamily_07Feb11,2024-02-14T06:26:14.735502
5.453903,6.100755,5.160933,6.100755,0.326276,0.364974,RGBLEDFamily_07Feb11,2024-02-14T06:26:20.800333
6.010721,6.726215,5.678642,6.726215,0.326393,0.365246,RGBLEDFamily_07Feb11,2024-02-14T06:26:26.651873
6.542976,7.322799,6.18621,7.322799,0.326301,0.365191,RGBLEDFamily_07Feb11,2024-02-14T06:26:32.275256
7.182078,8.065181,6.795636,8.065181,0.325823,0.365886,RGBLEDFamily_07Feb11,2024-02-14T06:26:37.612760
