X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T07:07:01.008195
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-14T07:07:10.128897
0.00543,0.006652,0.006652,0.006652,0.289859,0.35506,RGBLEDFamily_07Feb11,2024-02-14T07:07:22.688710
0.013409,0.015557,0.016531,0.015557,0.294721,0.341935,RGBLEDFamily_07Feb11,2024-02-14T07:07:33.692853
0.030481,0.031517,0.038252,0.031517,0.30405,0.314384,RGBLEDFamily_07Feb11,2024-02-14T07:07:43.738816
0.058278,0.059836,0.067183,0.059836,0.314509,0.32292,RGBLEDFamily_07Feb11,2024-02-14T07:07:53.218027
0.103471,0.109197,0.114622,0.109197,0.316145,0.33364,RGBLEDFamily_07Feb11,2024-02-14T07:08:02.675734
0.168198,0.177514,0.180086,0.177514,0.319891,0.337609,RGBLEDFamily_07Feb11,2024-02-14T07:08:12.256876
0.270682,0.288161,0.266763,0.288161,0.327859,0.34903,RGBLEDFamily_07Feb11,2024-02-14T07:08:21.643703
0.414172,0.444428,0.406494,0.444428,0.327384,0.3513,RGBLEDFamily_07Feb11,2024-02-14T07:08:30.919879
0.606459,0.648087,0.598353,0.648087,0.327303,0.349769,RGBLEDFamily_07Feb11,2024-02-14T07:08:40.179096
0.859834,0.920346,0.833691,0.920346,0.32895,0.352101,RGBLEDFamily_07Feb11,2024-02-14T07:08:49.435607
1.157326,1.237248,1.128968,1.237248,0.328455,0.351138,RGBLEDFamily_07Feb11,2024-02-14T07:08:58.600785
1.568809,1.67132,1.521312,1.67132,0.329482,0.351011,RGBLEDFamily_07Feb11,2024-02-14T07:09:07.842061
2.089765,2.226175,2.022764,2.226175,0.329683,0.351203,RGBLEDFamily_07Feb11,2024-02-14T07:09:16.981420
2.731954,2.915178,2.621132,2.915178,0.330414,0.352574,RGBLEDFamily_07Feb11,2024-02-14T07:09:26.119734
3.491171,3.731914,3.349689,3.731914,0.330204,0.352974,RGBLEDFamily_07Feb11,2024-02-14T07:09:34.081614
4.480915,4.784295,4.284915,4.784295,0.330692,0.353081,RGBLEDFamily_07Feb11,2024-02-14T07:09:41.021609
5.652152,6.020205,5.432476,6.020205,0.330442,0.351959,RGBLEDFamily_07Feb11,2024-02-14T07:09:47.226056
7.051245,7.562028,6.776698,7.562028,0.329652,0.353531,RGBLEDFamily_07Feb11,2024-02-14T07:09:52.752488
8.748311,9.31991,8.417965,9.31991,0.330297,0.351878,RGBLEDFamily_07Feb11,2024-02-14T07:09:57.864211
10.797287,11.519007,10.442335,11.519007,0.329601,0.351633,RGBLEDFamily_07Feb11,2024-02-14T07:10:02.617333
13.408344,14.309056,12.990454,14.309056,0.32938,0.351506,RGBLEDFamily_07Feb11,2024-02-14T07:10:07.052660
16.377672,17.475303,15.911445,17.475303,0.329104,0.351161,RGBLEDFamily_07Feb11,2024-02-14T07:10:11.274597
19.977983,21.353461,19.39646,21.353461,0.328975,0.351625,RGBLEDFamily_07Feb11,2024-02-14T07:10:15.300286
24.227555,25.966042,23.474776,25.966042,0.328873,0.352472,RGBLEDFamily_07Feb11,2024-02-14T07:10:19.171416
29.507082,31.511334,28.74859,31.511334,0.328707,0.351035,RGBLEDFamily_07Feb11,2024-02-14T07:10:22.923729
35.722552,38.08526,34.579802,38.08526,0.329581,0.35138,RGBLEDFamily_07Feb11,2024-02-14T07:10:26.577124
43.252804,46.106776,41.952486,46.106776,0.329389,0.351124,RGBLEDFamily_07Feb11,2024-02-14T07:10:30.050081
51.749288,55.187402,50.727809,55.187402,0.328224,0.350031,RGBLEDFamily_07Feb11,2024-02-14T07:10:33.487032
61.36545,65.4755,60.606513,65.4755,0.327374,0.349301,RGBLEDFamily_07Feb11,2024-02-14T07:10:36.945358
72.393702,77.264689,71.654018,77.264689,0.327111,0.34912,RGBLEDFamily_07Feb11,2024-02-14T07:10:40.359628
84.902848,90.569514,84.273802,90.569514,0.326869,0.348685,RGBLEDFamily_07Feb11,2024-02-14T07:10:43.483480
99.392531,106.300913,98.272713,106.300913,0.326986,0.349713,RGBLEDFamily_07Feb11,2024-02-14T07:10:46.593123
117.186165,125.244309,115.802469,125.244309,0.327123,0.349617,RGBLEDFamily_07Feb11,2024-02-14T07:10:49.718818
137.506841,147.14627,136.364972,147.14627,0.326606,0.349501,RGBLEDFamily_07Feb11,2024-02-14T07:10:52.836391
162.064536,173.087892,160.465688,173.087892,0.326995,0.349236,RGBLEDFamily_07Feb11,2024-02-14T07:10:55.958890
187.585348,200.384269,186.249654,200.384269,0.326679,0.348968,RGBLEDFamily_07Feb11,2024-02-14T07:10:59.074030
212.792286,226.912379,212.188814,226.912379,0.326422,0.348082,RGBLEDFamily_07Feb11,2024-02-14T07:11:02.201219
237.585391,253.654353,237.468759,253.654353,0.326036,0.348088,RGBLEDFamily_07Feb11,2024-02-14T07:11:05.325760
260.318637,278.287881,259.227685,278.287881,0.326282,0.348804,RGBLEDFamily_07Feb11,2024-02-14T07:11:08.460058
278.357259,297.6176,277.095766,297.6176,0.3263,0.348878,RGBLEDFamily_07Feb11,2024-02-14T07:11:11.593120
294.697035,315.071998,294.44374,315.071998,0.325916,0.348449,RGBLEDFamily_07Feb11,2024-02-14T07:11:14.718644
311.067626,332.415087,311.289475,332.415087,0.325803,0.348162,RGBLEDFamily_07Feb11,2024-02-14T07:11:17.834438
327.836513,350.226349,328.140459,350.226349,0.325815,0.348067,RGBLEDFamily_07Feb11,2024-02-14T07:11:20.958969
346.935102,370.689078,346.853681,370.689078,0.32592,0.348236,RGBLEDFamily_07Feb11,2024-02-14T07:11:24.087261
374.076297,399.89286,374.492178,399.89286,0.32572,0.348199,RGBLEDFamily_07Feb11,2024-02-14T07:11:27.217278
408.566823,437.025961,407.713919,437.025961,0.325991,0.348698,RGBLEDFamily_07Feb11,2024-02-14T07:11:30.244165
430.246061,460.258471,430.122573,460.258471,0.325789,0.348515,RGBLEDFamily_07Feb11,2024-02-14T07:11:33.368920
430.820459,460.731022,430.95967,460.731022,0.325759,0.348376,RGBLEDFamily_07Feb11,2024-02-14T07:11:36.490603
430.092753,460.17662,430.45565,460.17662,0.325649,0.348427,RGBLEDFamily_07Feb11,2024-02-14T07:11:39.605920
430.719204,460.840581,431.129171,460.840581,0.325639,0.348412,RGBLEDFamily_07Feb11,2024-02-14T07:11:42.723823
429.291755,459.128088,429.776541,459.128088,0.325666,0.3483,RGBLEDFamily_07Feb11,2024-02-14T07:11:45.833189
429.708438,459.406602,430.278105,459.406602,0.325686,0.348195,RGBLEDFamily_07Feb11,2024-02-14T07:11:48.941525
429.988646,459.7938,430.782801,459.7938,0.32561,0.34818,RGBLEDFamily_07Feb11,2024-02-14T07:11:52.055833
430.334889,460.070563,430.951627,460.070563,0.325676,0.34818,RGBLEDFamily_07Feb11,2024-02-14T07:11:55.177801
430.11114,459.986961,430.951964,459.986961,0.325583,0.348198,RGBLEDFamily_07Feb11,2024-02-14T07:11:58.286746
430.615097,460.457761,431.456322,460.457761,0.3256,0.348165,RGBLEDFamily_07Feb11,2024-02-14T07:12:01.405484
429.571963,459.515286,430.281237,459.515286,0.325589,0.348284,RGBLEDFamily_07Feb11,2024-02-14T07:12:04.525742
430.07592,459.986086,430.785595,459.986086,0.325606,0.348251,RGBLEDFamily_07Feb11,2024-02-14T07:12:07.639105
430.07592,459.986086,430.785595,459.986086,0.325606,0.348251,RGBLEDFamily_07Feb11,2024-02-14T07:12:10.745890
429.677624,459.517912,430.780345,459.517912,0.325519,0.348126,RGBLEDFamily_07Feb11,2024-02-14T07:12:13.863766
429.418654,459.433435,430.614313,459.433435,0.325449,0.348196,RGBLEDFamily_07Feb11,2024-02-14T07:12:16.984981
429.576368,459.627471,430.949846,459.627471,0.325399,0.348162,RGBLEDFamily_07Feb11,2024-02-14T07:12:20.094437
