X,Y,Z,Y,x,y,ccss_fname,Date
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-13T23:52:51.818020
0.0,0.0,0.0,0.0,0.333333,0.333333,RGBLEDFamily_07Feb11,2024-02-13T23:53:00.944879
0.010925,0.009959,0.012456,0.009959,0.327692,0.298696,RGBLEDFamily_07Feb11,2024-02-13T23:53:12.050864
0.026263,0.027091,0.030192,0.027091,0.31436,0.324261,RGBLEDFamily_07Feb11,2024-02-13T23:53:22.603835
0.054026,0.057337,0.057654,0.057337,0.319647,0.33924,RGBLEDFamily_07Feb11,2024-02-13T23:53:32.281206
0.088941,0.095431,0.091449,0.095431,0.322457,0.34599,RGBLEDFamily_07Feb11,2024-02-13T23:53:41.718904
0.157543,0.168633,0.16584,0.168633,0.320199,0.342738,RGBLEDFamily_07Feb11,2024-02-13T23:53:51.404411
0.240819,0.255283,0.253861,0.255283,0.321108,0.340394,RGBLEDFamily_07Feb11,2024-02-13T23:54:00.896878
0.368368,0.389021,0.386326,0.389021,0.32208,0.340138,RGBLEDFamily_07Feb11,2024-02-13T23:54:10.272056
0.526403,0.560169,0.567719,0.560169,0.318205,0.338616,RGBLEDFamily_07Feb11,2024-02-13T23:54:19.534092
0.745058,0.791777,0.811203,0.791777,0.317311,0.337208,RGBLEDFamily_07Feb11,2024-02-13T23:54:28.796396
1.016483,1.074957,1.107244,1.074957,0.317782,0.336062,RGBLEDFamily_07Feb11,2024-02-13T23:54:37.974269
1.335912,1.41011,1.44283,1.41011,0.318921,0.336634,RGBLEDFamily_07Feb11,2024-02-13T23:54:47.128270
1.778201,1.864661,1.929188,1.864661,0.319129,0.334645,RGBLEDFamily_07Feb11,2024-02-13T23:54:56.292123
2.319181,2.444342,2.482013,2.444342,0.320084,0.337358,RGBLEDFamily_07Feb11,2024-02-13T23:55:05.440631
3.022492,3.188627,3.200443,3.188627,0.321147,0.338799,RGBLEDFamily_07Feb11,2024-02-13T23:55:14.342789
3.839051,4.068405,4.071171,4.068405,0.320492,0.339639,RGBLEDFamily_07Feb11,2024-02-13T23:55:21.956939
4.883468,5.15492,5.203676,5.15492,0.320394,0.338204,RGBLEDFamily_07Feb11,2024-02-13T23:55:28.605723
6.105463,6.441906,6.550219,6.441906,0.319698,0.337315,RGBLEDFamily_07Feb11,2024-02-13T23:55:34.597930
7.642769,8.076356,8.160857,8.076356,0.320049,0.338206,RGBLEDFamily_07Feb11,2024-02-13T23:55:40.004115
9.441613,9.952094,10.089989,9.952094,0.320232,0.337546,RGBLEDFamily_07Feb11,2024-02-13T23:55:44.991773
11.607922,12.246282,12.465069,12.246282,0.319608,0.337184,RGBLEDFamily_07Feb11,2024-02-13T23:55:49.541885
